,,Edinburgh St Leonards,
Date,Time,Nitrogen dioxide,Status
22/09/2019,02:00:00,15.26373,V ugm-3
22/09/2019,03:00:00,14.62624,V ugm-3
22/09/2019,04:00:00,14.58587,V ugm-3
22/09/2019,05:00:00,13.43459,V ugm-3
22/09/2019,06:00:00,14.14619,V ugm-3
22/09/2019,07:00:00,11.96896,V ugm-3
22/09/2019,08:00:00,13.45872,V ugm-3
22/09/2019,09:00:00,15.978,V ugm-3
22/09/2019,10:00:00,17.25327,V ugm-3
22/09/2019,11:00:00,19.96513,V ugm-3
22/09/2019,12:00:00,18.35779,V ugm-3
22/09/2019,13:00:00,22.27828,V ugm-3
22/09/2019,14:00:00,32.33126,V ugm-3
22/09/2019,15:00:00,26.2611,V ugm-3
22/09/2019,16:00:00,21.10712,V ugm-3
22/09/2019,17:00:00,31.94736,V ugm-3
22/09/2019,18:00:00,32.08685,V ugm-3
22/09/2019,19:00:00,30.44837,V ugm-3
22/09/2019,20:00:00,39.98094,V ugm-3
22/09/2019,21:00:00,33.66084,V ugm-3
22/09/2019,22:00:00,28.77525,V ugm-3
22/09/2019,23:00:00,21.25078,V ugm-3
22/09/2019,24:00:00,20.18373,V ugm-3
23/09/2019,01:00:00,11.38012,V ugm-3
23/09/2019,02:00:00,8.97665,V ugm-3
23/09/2019,03:00:00,12.5246,V ugm-3
23/09/2019,04:00:00,9.94494,V ugm-3
23/09/2019,05:00:00,22.42625,V ugm-3
23/09/2019,06:00:00,41.17882,V ugm-3
23/09/2019,07:00:00,44.59612,V ugm-3
23/09/2019,08:00:00,43.50151,V ugm-3
23/09/2019,09:00:00,24.58344,V ugm-3
23/09/2019,10:00:00,9.38121,V ugm-3
23/09/2019,11:00:00,7.3956,V ugm-3
23/09/2019,12:00:00,6.37146,V ugm-3
23/09/2019,13:00:00,7.32027,V ugm-3
23/09/2019,14:00:00,5.5905,V ugm-3
23/09/2019,15:00:00,6.10609,V ugm-3
23/09/2019,16:00:00,9.60923,V ugm-3
23/09/2019,17:00:00,11.94712,V ugm-3
23/09/2019,18:00:00,15.76174,V ugm-3
23/09/2019,19:00:00,14.83544,V ugm-3
23/09/2019,20:00:00,12.76184,V ugm-3
23/09/2019,21:00:00,11.24571,V ugm-3
23/09/2019,22:00:00,10.37113,V ugm-3
23/09/2019,23:00:00,9.60533,V ugm-3
23/09/2019,24:00:00,8.37567,V ugm-3
24/09/2019,01:00:00,7.9043,V ugm-3
24/09/2019,02:00:00,7.27733,V ugm-3
24/09/2019,03:00:00,6.35647,V ugm-3
24/09/2019,04:00:00,8.30595,V ugm-3
24/09/2019,05:00:00,13.61561,V ugm-3
24/09/2019,06:00:00,18.29414,V ugm-3
24/09/2019,07:00:00,23.63887,V ugm-3
24/09/2019,08:00:00,29.55051,V ugm-3
24/09/2019,09:00:00,26.46461,V ugm-3
24/09/2019,10:00:00,13.22811,V ugm-3
24/09/2019,11:00:00,10.19258,V ugm-3
24/09/2019,12:00:00,No data,V ugm-3
24/09/2019,13:00:00,11.09713,V ugm-3
24/09/2019,14:00:00,17.42939,V ugm-3
24/09/2019,15:00:00,16.08305,V ugm-3
24/09/2019,16:00:00,12.62488,V ugm-3
24/09/2019,17:00:00,16.08725,V ugm-3
24/09/2019,18:00:00,19.09749,V ugm-3
24/09/2019,19:00:00,15.71071,V ugm-3
24/09/2019,20:00:00,11.95865,V ugm-3
24/09/2019,21:00:00,12.91869,V ugm-3
24/09/2019,22:00:00,12.46524,V ugm-3
24/09/2019,23:00:00,10.37161,V ugm-3
24/09/2019,24:00:00,8.10304,V ugm-3
25/09/2019,01:00:00,6.59222,V ugm-3
25/09/2019,02:00:00,6.59031,V ugm-3
25/09/2019,03:00:00,7.37073,V ugm-3
25/09/2019,04:00:00,7.65099,V ugm-3
25/09/2019,05:00:00,8.50321,V ugm-3
25/09/2019,06:00:00,13.26961,V ugm-3
25/09/2019,07:00:00,29.03654,V ugm-3
25/09/2019,08:00:00,35.85759,V ugm-3
25/09/2019,09:00:00,39.28139,V ugm-3
25/09/2019,10:00:00,27.99057,V ugm-3
25/09/2019,11:00:00,22.97543,V ugm-3
25/09/2019,12:00:00,14.46282,V ugm-3
25/09/2019,13:00:00,9.48307,V ugm-3
25/09/2019,14:00:00,12.38771,V ugm-3
25/09/2019,15:00:00,14.72182,V ugm-3
25/09/2019,16:00:00,12.83244,V ugm-3
25/09/2019,17:00:00,11.18855,V ugm-3
25/09/2019,18:00:00,14.8329,V ugm-3
25/09/2019,19:00:00,21.63063,V ugm-3
25/09/2019,20:00:00,22.6326,V ugm-3
25/09/2019,21:00:00,12.29914,V ugm-3
25/09/2019,22:00:00,15.05792,V ugm-3
25/09/2019,23:00:00,15.49692,V ugm-3
25/09/2019,24:00:00,11.16237,V ugm-3
26/09/2019,01:00:00,11.49522,V ugm-3
26/09/2019,02:00:00,6.97727,V ugm-3
26/09/2019,03:00:00,7.03702,V ugm-3
26/09/2019,04:00:00,4.46609,V ugm-3
26/09/2019,05:00:00,4.7467,V ugm-3
26/09/2019,06:00:00,7.27721,V ugm-3
26/09/2019,07:00:00,10.83614,V ugm-3
26/09/2019,08:00:00,14.14398,V ugm-3
26/09/2019,09:00:00,9.61548,V ugm-3
26/09/2019,10:00:00,9.21593,V ugm-3
26/09/2019,11:00:00,7.34569,V ugm-3
26/09/2019,12:00:00,7.01147,V ugm-3
26/09/2019,13:00:00,8.8281,V ugm-3
26/09/2019,14:00:00,7.38464,V ugm-3
26/09/2019,15:00:00,6.59935,V ugm-3
26/09/2019,16:00:00,6.75578,V ugm-3
26/09/2019,17:00:00,7.43301,V ugm-3
26/09/2019,18:00:00,10.80682,V ugm-3
26/09/2019,19:00:00,8.5054,V ugm-3
26/09/2019,20:00:00,10.55699,V ugm-3
26/09/2019,21:00:00,16.85877,V ugm-3
26/09/2019,22:00:00,23.77245,V ugm-3
26/09/2019,23:00:00,7.93685,V ugm-3
26/09/2019,24:00:00,5.9418,V ugm-3
27/09/2019,01:00:00,8.70242,V ugm-3
27/09/2019,02:00:00,5.77902,V ugm-3
27/09/2019,03:00:00,2.85313,V ugm-3
27/09/2019,04:00:00,3.43305,V ugm-3
27/09/2019,05:00:00,4.70488,V ugm-3
27/09/2019,06:00:00,7.75382,V ugm-3
27/09/2019,07:00:00,23.85074,V ugm-3
27/09/2019,08:00:00,34.19807,V ugm-3
27/09/2019,09:00:00,20.61098,V ugm-3
27/09/2019,10:00:00,21.10692,V ugm-3
27/09/2019,11:00:00,27.94522,V ugm-3
27/09/2019,12:00:00,17.99249,V ugm-3
27/09/2019,13:00:00,27.08097,V ugm-3
27/09/2019,14:00:00,28.68609,V ugm-3
27/09/2019,15:00:00,28.90407,V ugm-3
27/09/2019,16:00:00,30.45103,V ugm-3
27/09/2019,17:00:00,41.22399,V ugm-3
27/09/2019,18:00:00,41.61557,V ugm-3
27/09/2019,19:00:00,39.80564,V ugm-3
27/09/2019,20:00:00,26.30273,V ugm-3
27/09/2019,21:00:00,19.56828,V ugm-3
27/09/2019,22:00:00,15.19968,V ugm-3
27/09/2019,23:00:00,14.15048,V ugm-3
27/09/2019,24:00:00,12.69034,V ugm-3
28/09/2019,01:00:00,7.68836,V ugm-3
28/09/2019,02:00:00,7.11346,V ugm-3
28/09/2019,03:00:00,9.49241,V ugm-3
28/09/2019,04:00:00,8.05668,V ugm-3
28/09/2019,05:00:00,18.3574,V ugm-3
28/09/2019,06:00:00,23.35444,V ugm-3
28/09/2019,07:00:00,28.55073,V ugm-3
28/09/2019,08:00:00,25.68537,V ugm-3
28/09/2019,09:00:00,18.81186,V ugm-3
28/09/2019,10:00:00,15.12485,V ugm-3
28/09/2019,11:00:00,11.76284,V ugm-3
28/09/2019,12:00:00,13.56036,V ugm-3
28/09/2019,13:00:00,17.6824,V ugm-3
28/09/2019,14:00:00,15.91095,V ugm-3
28/09/2019,15:00:00,12.46079,V ugm-3
28/09/2019,16:00:00,26.23351,V ugm-3
28/09/2019,17:00:00,17.58547,V ugm-3
28/09/2019,18:00:00,18.5245,V ugm-3
28/09/2019,19:00:00,19.78699,V ugm-3
28/09/2019,20:00:00,16.76875,V ugm-3
28/09/2019,21:00:00,24.0589,V ugm-3
28/09/2019,22:00:00,38.21558,V ugm-3
28/09/2019,23:00:00,34.81407,V ugm-3
28/09/2019,24:00:00,31.0903,V ugm-3
29/09/2019,01:00:00,18.75074,V ugm-3
29/09/2019,02:00:00,6.28037,V ugm-3
29/09/2019,03:00:00,6.53077,V ugm-3
29/09/2019,04:00:00,4.33262,V ugm-3
29/09/2019,05:00:00,2.03537,V ugm-3
29/09/2019,06:00:00,4.4907,V ugm-3
29/09/2019,07:00:00,7.42847,V ugm-3
29/09/2019,08:00:00,8.97297,V ugm-3
29/09/2019,09:00:00,12.77613,V ugm-3
29/09/2019,10:00:00,13.533,V ugm-3
29/09/2019,11:00:00,22.24721,V ugm-3
29/09/2019,12:00:00,20.75168,V ugm-3
29/09/2019,13:00:00,14.57155,V ugm-3
29/09/2019,14:00:00,14.61954,V ugm-3
29/09/2019,15:00:00,14.56528,V ugm-3
29/09/2019,16:00:00,11.51018,V ugm-3
29/09/2019,17:00:00,10.80443,V ugm-3
29/09/2019,18:00:00,13.08661,V ugm-3
29/09/2019,19:00:00,21.00185,V ugm-3
29/09/2019,20:00:00,41.52163,V ugm-3
29/09/2019,21:00:00,51.74331,V ugm-3
29/09/2019,22:00:00,43.28959,V ugm-3
29/09/2019,23:00:00,23.418,V ugm-3
29/09/2019,24:00:00,11.33135,V ugm-3
30/09/2019,01:00:00,9.44559,V ugm-3
30/09/2019,02:00:00,8.54611,V ugm-3
30/09/2019,03:00:00,12.60122,V ugm-3
30/09/2019,04:00:00,7.60657,V ugm-3
30/09/2019,05:00:00,14.07223,V ugm-3
30/09/2019,06:00:00,20.90166,V ugm-3
30/09/2019,07:00:00,24.12258,V ugm-3
30/09/2019,08:00:00,35.62645,V ugm-3
30/09/2019,09:00:00,35.04172,V ugm-3
30/09/2019,10:00:00,No data,V ugm-3
30/09/2019,11:00:00,No data,V ugm-3
30/09/2019,12:00:00,No data,V ugm-3
30/09/2019,13:00:00,9.61286,V ugm-3
30/09/2019,14:00:00,8.23799,V ugm-3
30/09/2019,15:00:00,10.82105,V ugm-3
30/09/2019,16:00:00,9.53913,V ugm-3
30/09/2019,17:00:00,9.20739,V ugm-3
30/09/2019,18:00:00,6.82302,V ugm-3
30/09/2019,19:00:00,7.26047,V ugm-3
30/09/2019,20:00:00,6.21249,V ugm-3
30/09/2019,21:00:00,4.2159,V ugm-3
30/09/2019,22:00:00,4.53479,V ugm-3
30/09/2019,23:00:00,4.10214,V ugm-3
30/09/2019,24:00:00,4.34731,V ugm-3
01/10/2019,01:00:00,5.17003,V ugm-3
01/10/2019,02:00:00,3.58207,V ugm-3
01/10/2019,03:00:00,1.32213,V ugm-3
01/10/2019,04:00:00,1.81184,V ugm-3
01/10/2019,05:00:00,7.13723,V ugm-3
01/10/2019,06:00:00,11.11433,V ugm-3
01/10/2019,07:00:00,17.6385,V ugm-3
01/10/2019,08:00:00,17.74863,V ugm-3
01/10/2019,09:00:00,19.44945,V ugm-3
01/10/2019,10:00:00,18.48148,V ugm-3
01/10/2019,11:00:00,17.32744,V ugm-3
01/10/2019,12:00:00,15.55974,V ugm-3
01/10/2019,13:00:00,16.82955,V ugm-3
01/10/2019,14:00:00,19.32936,V ugm-3
01/10/2019,15:00:00,12.55298,V ugm-3
01/10/2019,16:00:00,13.93635,V ugm-3
01/10/2019,17:00:00,11.9426,V ugm-3
01/10/2019,18:00:00,21.98373,V ugm-3
01/10/2019,19:00:00,22.75002,V ugm-3
01/10/2019,20:00:00,16.72938,V ugm-3
01/10/2019,21:00:00,17.12115,V ugm-3
01/10/2019,22:00:00,23.78665,V ugm-3
01/10/2019,23:00:00,17.20527,V ugm-3
01/10/2019,24:00:00,12.59727,V ugm-3
02/10/2019,01:00:00,5.95441,V ugm-3
02/10/2019,02:00:00,18.166,V ugm-3
02/10/2019,03:00:00,30.29764,V ugm-3
02/10/2019,04:00:00,23.94916,V ugm-3
02/10/2019,05:00:00,32.86545,V ugm-3
02/10/2019,06:00:00,31.53141,V ugm-3
02/10/2019,07:00:00,35.29827,V ugm-3
02/10/2019,08:00:00,47.0754,V ugm-3
02/10/2019,09:00:00,34.30685,V ugm-3
02/10/2019,10:00:00,30.14562,V ugm-3
02/10/2019,11:00:00,20.92218,V ugm-3
02/10/2019,12:00:00,16.23052,V ugm-3
02/10/2019,13:00:00,13.66286,V ugm-3
02/10/2019,14:00:00,15.91275,V ugm-3
02/10/2019,15:00:00,11.91671,V ugm-3
02/10/2019,16:00:00,16.0065,V ugm-3
02/10/2019,17:00:00,26.06587,V ugm-3
02/10/2019,18:00:00,39.88876,V ugm-3
02/10/2019,19:00:00,48.78852,V ugm-3
02/10/2019,20:00:00,41.4526,V ugm-3
02/10/2019,21:00:00,30.0014,V ugm-3
02/10/2019,22:00:00,33.65723,V ugm-3
02/10/2019,23:00:00,39.79457,V ugm-3
02/10/2019,24:00:00,40.30013,V ugm-3
03/10/2019,01:00:00,32.85228,V ugm-3
03/10/2019,02:00:00,28.7495,V ugm-3
03/10/2019,03:00:00,30.97165,V ugm-3
03/10/2019,04:00:00,26.76773,V ugm-3
03/10/2019,05:00:00,27.35498,V ugm-3
03/10/2019,06:00:00,25.26992,V ugm-3
03/10/2019,07:00:00,35.18677,V ugm-3
03/10/2019,08:00:00,40.54682,V ugm-3
03/10/2019,09:00:00,29.09512,V ugm-3
03/10/2019,10:00:00,18.94925,V ugm-3
03/10/2019,11:00:00,21.9434,V ugm-3
03/10/2019,12:00:00,12.3899,V ugm-3
03/10/2019,13:00:00,12.29262,V ugm-3
03/10/2019,14:00:00,10.23309,V ugm-3
03/10/2019,15:00:00,10.90782,V ugm-3
03/10/2019,16:00:00,16.27498,V ugm-3
03/10/2019,17:00:00,12.96774,V ugm-3
03/10/2019,18:00:00,14.19608,V ugm-3
03/10/2019,19:00:00,17.93921,V ugm-3
03/10/2019,20:00:00,14.80481,V ugm-3
03/10/2019,21:00:00,17.06887,V ugm-3
03/10/2019,22:00:00,17.06376,V ugm-3
03/10/2019,23:00:00,12.93239,V ugm-3
03/10/2019,24:00:00,10.53871,V ugm-3
04/10/2019,01:00:00,13.17782,V ugm-3
04/10/2019,02:00:00,14.48116,V ugm-3
04/10/2019,03:00:00,12.40699,V ugm-3
04/10/2019,04:00:00,9.74859,V ugm-3
04/10/2019,05:00:00,6.06688,V ugm-3
04/10/2019,06:00:00,7.9162,V ugm-3
04/10/2019,07:00:00,10.45177,V ugm-3
04/10/2019,08:00:00,12.00029,V ugm-3
04/10/2019,09:00:00,11.82753,V ugm-3
04/10/2019,10:00:00,9.53373,V ugm-3
04/10/2019,11:00:00,7.38014,V ugm-3
04/10/2019,12:00:00,9.3575,V ugm-3
04/10/2019,13:00:00,8.50696,V ugm-3
04/10/2019,14:00:00,9.62858,V ugm-3
04/10/2019,15:00:00,9.88099,V ugm-3
04/10/2019,16:00:00,11.74767,V ugm-3
04/10/2019,17:00:00,11.47638,V ugm-3
04/10/2019,18:00:00,11.51262,V ugm-3
04/10/2019,19:00:00,9.57171,V ugm-3
04/10/2019,20:00:00,6.10465,V ugm-3
04/10/2019,21:00:00,8.2756,V ugm-3
04/10/2019,22:00:00,6.30692,V ugm-3
04/10/2019,23:00:00,7.02247,V ugm-3
04/10/2019,24:00:00,7.75039,V ugm-3
05/10/2019,01:00:00,5.88545,V ugm-3
05/10/2019,02:00:00,7.36779,V ugm-3
05/10/2019,03:00:00,7.71599,V ugm-3
05/10/2019,04:00:00,9.75036,V ugm-3
05/10/2019,05:00:00,7.26552,V ugm-3
05/10/2019,06:00:00,12.42272,V ugm-3
05/10/2019,07:00:00,10.37951,V ugm-3
05/10/2019,08:00:00,22.09236,V ugm-3
05/10/2019,09:00:00,11.43259,V ugm-3
05/10/2019,10:00:00,11.99133,V ugm-3
05/10/2019,11:00:00,16.87605,V ugm-3
05/10/2019,12:00:00,15.27977,V ugm-3
05/10/2019,13:00:00,13.63609,V ugm-3
05/10/2019,14:00:00,16.14994,V ugm-3
05/10/2019,15:00:00,12.43935,V ugm-3
05/10/2019,16:00:00,15.56219,V ugm-3
05/10/2019,17:00:00,14.23485,V ugm-3
05/10/2019,18:00:00,14.80422,V ugm-3
05/10/2019,19:00:00,20.28415,V ugm-3
05/10/2019,20:00:00,16.28338,V ugm-3
05/10/2019,21:00:00,15.4196,V ugm-3
05/10/2019,22:00:00,13.69027,V ugm-3
05/10/2019,23:00:00,11.94501,V ugm-3
05/10/2019,24:00:00,8.61763,V ugm-3
06/10/2019,01:00:00,6.74562,V ugm-3
06/10/2019,02:00:00,7.22642,V ugm-3
06/10/2019,03:00:00,5.82898,V ugm-3
06/10/2019,04:00:00,5.31284,V ugm-3
06/10/2019,05:00:00,4.4837,V ugm-3
06/10/2019,06:00:00,7.10599,V ugm-3
06/10/2019,07:00:00,6.99985,V ugm-3
06/10/2019,08:00:00,8.47638,V ugm-3
06/10/2019,09:00:00,13.51395,V ugm-3
06/10/2019,10:00:00,12.49958,V ugm-3
06/10/2019,11:00:00,8.9169,V ugm-3
06/10/2019,12:00:00,7.86298,V ugm-3
06/10/2019,13:00:00,7.19756,V ugm-3
06/10/2019,14:00:00,9.61298,V ugm-3
06/10/2019,15:00:00,10.05003,V ugm-3
06/10/2019,16:00:00,9.99245,V ugm-3
06/10/2019,17:00:00,10.62014,V ugm-3
06/10/2019,18:00:00,10.04462,V ugm-3
06/10/2019,19:00:00,9.81624,V ugm-3
06/10/2019,20:00:00,8.85945,V ugm-3
06/10/2019,21:00:00,9.79293,V ugm-3
06/10/2019,22:00:00,18.47979,V ugm-3
06/10/2019,23:00:00,13.36841,V ugm-3
06/10/2019,24:00:00,8.89192,V ugm-3
07/10/2019,01:00:00,4.75774,V ugm-3
07/10/2019,02:00:00,6.67591,V ugm-3
07/10/2019,03:00:00,3.63165,V ugm-3
07/10/2019,04:00:00,4.44571,V ugm-3
07/10/2019,05:00:00,5.26344,V ugm-3
07/10/2019,06:00:00,9.07312,V ugm-3
07/10/2019,07:00:00,13.65741,V ugm-3
07/10/2019,08:00:00,10.02576,V ugm-3
07/10/2019,09:00:00,10.06154,V ugm-3
07/10/2019,10:00:00,8.83262,V ugm-3
07/10/2019,11:00:00,10.49932,V ugm-3
07/10/2019,12:00:00,10.26897,V ugm-3
07/10/2019,13:00:00,No data,V ugm-3
07/10/2019,14:00:00,No data,V ugm-3
07/10/2019,15:00:00,No data,V ugm-3
07/10/2019,16:00:00,No data,V ugm-3
07/10/2019,17:00:00,10.9225,V ugm-3
07/10/2019,18:00:00,10.57833,V ugm-3
07/10/2019,19:00:00,9.86794,V ugm-3
07/10/2019,20:00:00,8.4252,V ugm-3
07/10/2019,21:00:00,5.94627,V ugm-3
07/10/2019,22:00:00,4.77702,V ugm-3
07/10/2019,23:00:00,3.85832,V ugm-3
07/10/2019,24:00:00,2.37246,V ugm-3
08/10/2019,01:00:00,1.92152,V ugm-3
08/10/2019,02:00:00,3.96917,V ugm-3
08/10/2019,03:00:00,1.78033,V ugm-3
08/10/2019,04:00:00,1.72974,V ugm-3
08/10/2019,05:00:00,2.36128,V ugm-3
08/10/2019,06:00:00,3.42011,V ugm-3
08/10/2019,07:00:00,6.2949,V ugm-3
08/10/2019,08:00:00,13.06206,V ugm-3
08/10/2019,09:00:00,9.29902,V ugm-3
08/10/2019,10:00:00,6.52736,V ugm-3
08/10/2019,11:00:00,6.44488,V ugm-3
08/10/2019,12:00:00,5.8602,V ugm-3
08/10/2019,13:00:00,5.16863,V ugm-3
08/10/2019,14:00:00,5.39541,V ugm-3
08/10/2019,15:00:00,5.73273,V ugm-3
08/10/2019,16:00:00,5.54532,V ugm-3
08/10/2019,17:00:00,6.30051,V ugm-3
08/10/2019,18:00:00,8.45754,V ugm-3
08/10/2019,19:00:00,8.05645,V ugm-3
08/10/2019,20:00:00,6.35298,V ugm-3
08/10/2019,21:00:00,5.36907,V ugm-3
08/10/2019,22:00:00,4.91745,V ugm-3
08/10/2019,23:00:00,6.13555,V ugm-3
08/10/2019,24:00:00,3.52317,V ugm-3
09/10/2019,01:00:00,3.34575,V ugm-3
09/10/2019,02:00:00,4.32464,V ugm-3
09/10/2019,03:00:00,1.87484,V ugm-3
09/10/2019,04:00:00,1.72652,V ugm-3
09/10/2019,05:00:00,2.61074,V ugm-3
09/10/2019,06:00:00,5.71524,V ugm-3
09/10/2019,07:00:00,7.38533,V ugm-3
09/10/2019,08:00:00,11.15216,V ugm-3
09/10/2019,09:00:00,9.53514,V ugm-3
09/10/2019,10:00:00,9.49586,V ugm-3
09/10/2019,11:00:00,8.55903,V ugm-3
09/10/2019,12:00:00,7.66719,V ugm-3
09/10/2019,13:00:00,9.56489,V ugm-3
09/10/2019,14:00:00,9.79059,V ugm-3
09/10/2019,15:00:00,9.20683,V ugm-3
09/10/2019,16:00:00,9.65942,V ugm-3
09/10/2019,17:00:00,9.50729,V ugm-3
09/10/2019,18:00:00,10.8498,V ugm-3
09/10/2019,19:00:00,10.81814,V ugm-3
09/10/2019,20:00:00,8.36144,V ugm-3
09/10/2019,21:00:00,8.01409,V ugm-3
09/10/2019,22:00:00,6.8599,V ugm-3
09/10/2019,23:00:00,4.96792,V ugm-3
09/10/2019,24:00:00,3.60517,V ugm-3
10/10/2019,01:00:00,3.86444,V ugm-3
10/10/2019,02:00:00,6.06823,V ugm-3
10/10/2019,03:00:00,3.27391,V ugm-3
10/10/2019,04:00:00,4.74247,V ugm-3
10/10/2019,05:00:00,6.67856,V ugm-3
10/10/2019,06:00:00,7.85379,V ugm-3
10/10/2019,07:00:00,18.77819,V ugm-3
10/10/2019,08:00:00,17.69298,V ugm-3
10/10/2019,09:00:00,15.14697,V ugm-3
10/10/2019,10:00:00,12.73987,V ugm-3
10/10/2019,11:00:00,9.24133,V ugm-3
10/10/2019,12:00:00,9.79072,V ugm-3
10/10/2019,13:00:00,11.10873,V ugm-3
10/10/2019,14:00:00,8.30042,V ugm-3
10/10/2019,15:00:00,12.45001,V ugm-3
10/10/2019,16:00:00,20.48965,V ugm-3
10/10/2019,17:00:00,20.2099,V ugm-3
10/10/2019,18:00:00,8.41717,V ugm-3
10/10/2019,19:00:00,11.56575,V ugm-3
10/10/2019,20:00:00,6.86441,V ugm-3
10/10/2019,21:00:00,4.87555,V ugm-3
10/10/2019,22:00:00,4.3083,V ugm-3
10/10/2019,23:00:00,3.76472,V ugm-3
10/10/2019,24:00:00,3.49079,V ugm-3
11/10/2019,01:00:00,3.29041,V ugm-3
11/10/2019,02:00:00,4.81239,V ugm-3
11/10/2019,03:00:00,2.07212,V ugm-3
11/10/2019,04:00:00,2.17794,V ugm-3
11/10/2019,05:00:00,2.75965,V ugm-3
11/10/2019,06:00:00,4.44594,V ugm-3
11/10/2019,07:00:00,7.17437,V ugm-3
11/10/2019,08:00:00,8.53923,V ugm-3
11/10/2019,09:00:00,6.85063,V ugm-3
11/10/2019,10:00:00,5.8282,V ugm-3
11/10/2019,11:00:00,6.43323,V ugm-3
11/10/2019,12:00:00,6.87592,V ugm-3
11/10/2019,13:00:00,7.74947,V ugm-3
11/10/2019,14:00:00,7.22067,V ugm-3
11/10/2019,15:00:00,7.60848,V ugm-3
11/10/2019,16:00:00,20.30052,V ugm-3
11/10/2019,17:00:00,9.99251,V ugm-3
11/10/2019,18:00:00,10.65672,V ugm-3
11/10/2019,19:00:00,7.94801,V ugm-3
11/10/2019,20:00:00,5.61526,V ugm-3
11/10/2019,21:00:00,6.82173,V ugm-3
11/10/2019,22:00:00,8.19088,V ugm-3
11/10/2019,23:00:00,6.44181,V ugm-3
11/10/2019,24:00:00,13.4499,V ugm-3
12/10/2019,01:00:00,16.8703,V ugm-3
12/10/2019,02:00:00,8.60965,V ugm-3
12/10/2019,03:00:00,9.78685,V ugm-3
12/10/2019,04:00:00,13.0692,V ugm-3
12/10/2019,05:00:00,4.72175,V ugm-3
12/10/2019,06:00:00,6.52658,V ugm-3
12/10/2019,07:00:00,8.12116,V ugm-3
12/10/2019,08:00:00,9.28432,V ugm-3
12/10/2019,09:00:00,9.05601,V ugm-3
12/10/2019,10:00:00,8.03288,V ugm-3
12/10/2019,11:00:00,6.74955,V ugm-3
12/10/2019,12:00:00,6.5714,V ugm-3
12/10/2019,13:00:00,9.91373,V ugm-3
12/10/2019,14:00:00,8.63642,V ugm-3
12/10/2019,15:00:00,8.4663,V ugm-3
12/10/2019,16:00:00,7.52342,V ugm-3
12/10/2019,17:00:00,10.53956,V ugm-3
12/10/2019,18:00:00,17.27437,V ugm-3
12/10/2019,19:00:00,16.29337,V ugm-3
12/10/2019,20:00:00,15.94109,V ugm-3
12/10/2019,21:00:00,11.6958,V ugm-3
12/10/2019,22:00:00,13.83194,V ugm-3
12/10/2019,23:00:00,29.53871,V ugm-3
12/10/2019,24:00:00,34.06515,V ugm-3
13/10/2019,01:00:00,29.52344,V ugm-3
13/10/2019,02:00:00,23.39944,V ugm-3
13/10/2019,03:00:00,17.20868,V ugm-3
13/10/2019,04:00:00,16.89144,V ugm-3
13/10/2019,05:00:00,20.4002,V ugm-3
13/10/2019,06:00:00,36.91455,V ugm-3
13/10/2019,07:00:00,36.92557,V ugm-3
13/10/2019,08:00:00,37.78205,V ugm-3
13/10/2019,09:00:00,34.72619,V ugm-3
13/10/2019,10:00:00,18.5631,V ugm-3
13/10/2019,11:00:00,13.91361,V ugm-3
13/10/2019,12:00:00,12.06905,V ugm-3
13/10/2019,13:00:00,12.21032,V ugm-3
13/10/2019,14:00:00,9.98274,V ugm-3
13/10/2019,15:00:00,9.5732,V ugm-3
13/10/2019,16:00:00,11.67974,V ugm-3
13/10/2019,17:00:00,18.13673,V ugm-3
13/10/2019,18:00:00,21.54688,V ugm-3
13/10/2019,19:00:00,35.82907,V ugm-3
13/10/2019,20:00:00,41.3653,V ugm-3
13/10/2019,21:00:00,25.86452,V ugm-3
13/10/2019,22:00:00,26.95154,V ugm-3
13/10/2019,23:00:00,26.93505,V ugm-3
13/10/2019,24:00:00,15.0428,V ugm-3
14/10/2019,01:00:00,16.1681,V ugm-3
14/10/2019,02:00:00,14.03295,V ugm-3
14/10/2019,03:00:00,10.52485,V ugm-3
14/10/2019,04:00:00,18.23267,V ugm-3
14/10/2019,05:00:00,17.88969,V ugm-3
14/10/2019,06:00:00,39.05468,V ugm-3
14/10/2019,07:00:00,52.76981,V ugm-3
14/10/2019,08:00:00,57.35739,V ugm-3
14/10/2019,09:00:00,61.09972,V ugm-3
14/10/2019,10:00:00,52.61656,V ugm-3
14/10/2019,11:00:00,No data,V ugm-3
14/10/2019,12:00:00,No data,V ugm-3
14/10/2019,13:00:00,20.92701,V ugm-3
14/10/2019,14:00:00,15.74319,V ugm-3
14/10/2019,15:00:00,15.51579,V ugm-3
14/10/2019,16:00:00,16.9886,V ugm-3
14/10/2019,17:00:00,22.27667,V ugm-3
14/10/2019,18:00:00,23.09519,V ugm-3
14/10/2019,19:00:00,26.30762,V ugm-3
14/10/2019,20:00:00,27.32451,V ugm-3
14/10/2019,21:00:00,34.06885,V ugm-3
14/10/2019,22:00:00,32.99047,V ugm-3
14/10/2019,23:00:00,26.80693,V ugm-3
14/10/2019,24:00:00,19.6163,V ugm-3
15/10/2019,01:00:00,19.20272,V ugm-3
15/10/2019,02:00:00,22.86973,V ugm-3
15/10/2019,03:00:00,20.55335,V ugm-3
15/10/2019,04:00:00,24.30689,V ugm-3
15/10/2019,05:00:00,25.62731,V ugm-3
15/10/2019,06:00:00,32.05951,V ugm-3
15/10/2019,07:00:00,39.02002,V ugm-3
15/10/2019,08:00:00,50.69098,V ugm-3
