,,Chatham Roadside,
Date,Time,PM10 Kent (Hourly measured),Status
18/03/2017,11:00:00,13.102,V ugm-3 (Ref.eq)
18/03/2017,12:00:00,12.87,V ugm-3 (Ref.eq)
18/03/2017,13:00:00,10.039,V ugm-3 (Ref.eq)
18/03/2017,14:00:00,15.469,V ugm-3 (Ref.eq)
18/03/2017,15:00:00,16.406,V ugm-3 (Ref.eq)
18/03/2017,16:00:00,11.459,V ugm-3 (Ref.eq)
18/03/2017,17:00:00,10.744,V ugm-3 (Ref.eq)
18/03/2017,18:00:00,16.406,V ugm-3 (Ref.eq)
18/03/2017,19:00:00,12.396,V ugm-3 (Ref.eq)
18/03/2017,20:00:00,12.164,V ugm-3 (Ref.eq)
18/03/2017,21:00:00,8.387,V ugm-3 (Ref.eq)
18/03/2017,22:00:00,3.903,V ugm-3 (Ref.eq)
18/03/2017,23:00:00,8.628,V ugm-3 (Ref.eq)
18/03/2017,24:00:00,10.039,V ugm-3 (Ref.eq)
19/03/2017,01:00:00,8.86,V ugm-3 (Ref.eq)
19/03/2017,02:00:00,10.271,V ugm-3 (Ref.eq)
19/03/2017,03:00:00,10.512,V ugm-3 (Ref.eq)
19/03/2017,04:00:00,8.155,V ugm-3 (Ref.eq)
19/03/2017,05:00:00,13.817,V ugm-3 (Ref.eq)
19/03/2017,06:00:00,16.648,V ugm-3 (Ref.eq)
19/03/2017,07:00:00,21.836,V ugm-3 (Ref.eq)
19/03/2017,08:00:00,14.995,V ugm-3 (Ref.eq)
19/03/2017,09:00:00,11.218,V ugm-3 (Ref.eq)
19/03/2017,10:00:00,11.923,V ugm-3 (Ref.eq)
19/03/2017,11:00:00,11.218,V ugm-3 (Ref.eq)
19/03/2017,12:00:00,14.29,V ugm-3 (Ref.eq)
19/03/2017,13:00:00,14.29,V ugm-3 (Ref.eq)
19/03/2017,14:00:00,20.416,V ugm-3 (Ref.eq)
19/03/2017,15:00:00,15.933,V ugm-3 (Ref.eq)
19/03/2017,16:00:00,17.353,V ugm-3 (Ref.eq)
19/03/2017,17:00:00,15.933,V ugm-3 (Ref.eq)
19/03/2017,18:00:00,27.73,V ugm-3 (Ref.eq)
19/03/2017,19:00:00,30.561,V ugm-3 (Ref.eq)
19/03/2017,20:00:00,31.266,V ugm-3 (Ref.eq)
19/03/2017,21:00:00,32.918,V ugm-3 (Ref.eq)
19/03/2017,22:00:00,26.319,V ugm-3 (Ref.eq)
19/03/2017,23:00:00,23.247,V ugm-3 (Ref.eq)
19/03/2017,24:00:00,24.899,V ugm-3 (Ref.eq)
20/03/2017,01:00:00,10.039,V ugm-3 (Ref.eq)
20/03/2017,02:00:00,14.995,V ugm-3 (Ref.eq)
20/03/2017,03:00:00,11.459,V ugm-3 (Ref.eq)
20/03/2017,04:00:00,11.218,V ugm-3 (Ref.eq)
20/03/2017,05:00:00,9.092,V ugm-3 (Ref.eq)
20/03/2017,06:00:00,3.672,V ugm-3 (Ref.eq)
20/03/2017,07:00:00,2.019,V ugm-3 (Ref.eq)
20/03/2017,08:00:00,6.029,V ugm-3 (Ref.eq)
20/03/2017,09:00:00,15.469,V ugm-3 (Ref.eq)
20/03/2017,10:00:00,13.102,V ugm-3 (Ref.eq)
20/03/2017,11:00:00,11.459,V ugm-3 (Ref.eq)
20/03/2017,12:00:00,15.933,V ugm-3 (Ref.eq)
20/03/2017,13:00:00,12.638,V ugm-3 (Ref.eq)
20/03/2017,14:00:00,17.111,V ugm-3 (Ref.eq)
20/03/2017,15:00:00,13.102,V ugm-3 (Ref.eq)
20/03/2017,16:00:00,9.565,V ugm-3 (Ref.eq)
20/03/2017,17:00:00,17.585,V ugm-3 (Ref.eq)
20/03/2017,18:00:00,11.218,V ugm-3 (Ref.eq)
20/03/2017,19:00:00,8.155,V ugm-3 (Ref.eq)
20/03/2017,20:00:00,11.218,V ugm-3 (Ref.eq)
20/03/2017,21:00:00,15.933,V ugm-3 (Ref.eq)
20/03/2017,22:00:00,10.512,V ugm-3 (Ref.eq)
20/03/2017,23:00:00,11.459,V ugm-3 (Ref.eq)
20/03/2017,24:00:00,7.913,V ugm-3 (Ref.eq)
21/03/2017,01:00:00,6.976,V ugm-3 (Ref.eq)
21/03/2017,02:00:00,14.29,V ugm-3 (Ref.eq)
21/03/2017,03:00:00,8.387,V ugm-3 (Ref.eq)
21/03/2017,04:00:00,13.102,V ugm-3 (Ref.eq)
21/03/2017,05:00:00,13.343,V ugm-3 (Ref.eq)
21/03/2017,06:00:00,17.826,V ugm-3 (Ref.eq)
21/03/2017,07:00:00,18.3,V ugm-3 (Ref.eq)
21/03/2017,08:00:00,25.141,V ugm-3 (Ref.eq)
21/03/2017,09:00:00,25.141,V ugm-3 (Ref.eq)
21/03/2017,10:00:00,19.71,V ugm-3 (Ref.eq)
21/03/2017,11:00:00,22.541,V ugm-3 (Ref.eq)
21/03/2017,12:00:00,24.194,V ugm-3 (Ref.eq)
21/03/2017,13:00:00,12.87,V ugm-3 (Ref.eq)
21/03/2017,14:00:00,11.691,V ugm-3 (Ref.eq)
21/03/2017,15:00:00,16.406,V ugm-3 (Ref.eq)
21/03/2017,16:00:00,23.962,V ugm-3 (Ref.eq)
21/03/2017,17:00:00,23.72,V ugm-3 (Ref.eq)
21/03/2017,18:00:00,21.595,V ugm-3 (Ref.eq)
21/03/2017,19:00:00,20.416,V ugm-3 (Ref.eq)
21/03/2017,20:00:00,22.068,V ugm-3 (Ref.eq)
21/03/2017,21:00:00,24.194,V ugm-3 (Ref.eq)
21/03/2017,22:00:00,25.846,V ugm-3 (Ref.eq)
21/03/2017,23:00:00,16.88,V ugm-3 (Ref.eq)
21/03/2017,24:00:00,13.575,V ugm-3 (Ref.eq)
22/03/2017,01:00:00,17.111,V ugm-3 (Ref.eq)
22/03/2017,02:00:00,14.754,V ugm-3 (Ref.eq)
22/03/2017,03:00:00,14.754,V ugm-3 (Ref.eq)
22/03/2017,04:00:00,16.88,V ugm-3 (Ref.eq)
22/03/2017,05:00:00,18.764,V ugm-3 (Ref.eq)
22/03/2017,06:00:00,18.058,V ugm-3 (Ref.eq)
22/03/2017,07:00:00,16.88,V ugm-3 (Ref.eq)
22/03/2017,08:00:00,22.31,V ugm-3 (Ref.eq)
22/03/2017,09:00:00,20.657,V ugm-3 (Ref.eq)
22/03/2017,10:00:00,18.764,V ugm-3 (Ref.eq)
22/03/2017,11:00:00,18.058,V ugm-3 (Ref.eq)
22/03/2017,12:00:00,10.512,V ugm-3 (Ref.eq)
22/03/2017,13:00:00,15.701,V ugm-3 (Ref.eq)
22/03/2017,14:00:00,11.459,V ugm-3 (Ref.eq)
22/03/2017,15:00:00,14.995,V ugm-3 (Ref.eq)
22/03/2017,16:00:00,7.913,V ugm-3 (Ref.eq)
22/03/2017,17:00:00,6.261,V ugm-3 (Ref.eq)
22/03/2017,18:00:00,5.556,V ugm-3 (Ref.eq)
22/03/2017,19:00:00,9.092,V ugm-3 (Ref.eq)
22/03/2017,20:00:00,8.628,V ugm-3 (Ref.eq)
22/03/2017,21:00:00,15.227,V ugm-3 (Ref.eq)
22/03/2017,22:00:00,13.102,V ugm-3 (Ref.eq)
22/03/2017,23:00:00,12.638,V ugm-3 (Ref.eq)
22/03/2017,24:00:00,9.565,V ugm-3 (Ref.eq)
23/03/2017,01:00:00,11.218,V ugm-3 (Ref.eq)
23/03/2017,02:00:00,13.575,V ugm-3 (Ref.eq)
23/03/2017,03:00:00,24.899,V ugm-3 (Ref.eq)
23/03/2017,04:00:00,20.657,V ugm-3 (Ref.eq)
23/03/2017,05:00:00,25.846,V ugm-3 (Ref.eq)
23/03/2017,06:00:00,17.585,V ugm-3 (Ref.eq)
23/03/2017,07:00:00,32.918,V ugm-3 (Ref.eq)
23/03/2017,08:00:00,29.856,V ugm-3 (Ref.eq)
23/03/2017,09:00:00,27.73,V ugm-3 (Ref.eq)
23/03/2017,10:00:00,39.527,V ugm-3 (Ref.eq)
23/03/2017,11:00:00,44.716,V ugm-3 (Ref.eq)
23/03/2017,12:00:00,44.242,V ugm-3 (Ref.eq)
23/03/2017,13:00:00,40.706,V ugm-3 (Ref.eq)
23/03/2017,14:00:00,41.885,V ugm-3 (Ref.eq)
23/03/2017,15:00:00,47.547,V ugm-3 (Ref.eq)
23/03/2017,16:00:00,51.325,V ugm-3 (Ref.eq)
23/03/2017,17:00:00,51.788,V ugm-3 (Ref.eq)
23/03/2017,18:00:00,43.537,V ugm-3 (Ref.eq)
23/03/2017,19:00:00,39.759,V ugm-3 (Ref.eq)
23/03/2017,20:00:00,43.769,V ugm-3 (Ref.eq)
23/03/2017,21:00:00,47.073,V ugm-3 (Ref.eq)
23/03/2017,22:00:00,51.556,V ugm-3 (Ref.eq)
23/03/2017,23:00:00,55.566,V ugm-3 (Ref.eq)
23/03/2017,24:00:00,56.745,V ugm-3 (Ref.eq)
24/03/2017,01:00:00,49.199,V ugm-3 (Ref.eq)
24/03/2017,02:00:00,54.861,V ugm-3 (Ref.eq)
24/03/2017,03:00:00,49.904,V ugm-3 (Ref.eq)
24/03/2017,04:00:00,48.725,V ugm-3 (Ref.eq)
24/03/2017,05:00:00,52.03,V ugm-3 (Ref.eq)
24/03/2017,06:00:00,57.218,V ugm-3 (Ref.eq)
24/03/2017,07:00:00,58.165,V ugm-3 (Ref.eq)
24/03/2017,08:00:00,61.702,V ugm-3 (Ref.eq)
24/03/2017,09:00:00,59.344,V ugm-3 (Ref.eq)
24/03/2017,10:00:00,55.093,V ugm-3 (Ref.eq)
24/03/2017,11:00:00,52.262,V ugm-3 (Ref.eq)
24/03/2017,12:00:00,52.735,V ugm-3 (Ref.eq)
24/03/2017,13:00:00,51.556,V ugm-3 (Ref.eq)
24/03/2017,14:00:00,53.914,V ugm-3 (Ref.eq)
24/03/2017,15:00:00,47.547,V ugm-3 (Ref.eq)
24/03/2017,16:00:00,41.179,V ugm-3 (Ref.eq)
24/03/2017,17:00:00,40.001,V ugm-3 (Ref.eq)
24/03/2017,18:00:00,39.054,V ugm-3 (Ref.eq)
24/03/2017,19:00:00,44.948,V ugm-3 (Ref.eq)
24/03/2017,20:00:00,36.696,V ugm-3 (Ref.eq)
24/03/2017,21:00:00,31.266,V ugm-3 (Ref.eq)
24/03/2017,22:00:00,34.339,V ugm-3 (Ref.eq)
24/03/2017,23:00:00,33.392,V ugm-3 (Ref.eq)
24/03/2017,24:00:00,31.981,V ugm-3 (Ref.eq)
25/03/2017,01:00:00,37.633,V ugm-3 (Ref.eq)
25/03/2017,02:00:00,40.001,V ugm-3 (Ref.eq)
25/03/2017,03:00:00,38.348,V ugm-3 (Ref.eq)
25/03/2017,04:00:00,39.286,V ugm-3 (Ref.eq)
25/03/2017,05:00:00,27.025,V ugm-3 (Ref.eq)
25/03/2017,06:00:00,28.203,V ugm-3 (Ref.eq)
25/03/2017,07:00:00,29.382,V ugm-3 (Ref.eq)
25/03/2017,08:00:00,36.223,V ugm-3 (Ref.eq)
25/03/2017,09:00:00,36.455,V ugm-3 (Ref.eq)
25/03/2017,10:00:00,35.276,V ugm-3 (Ref.eq)
25/03/2017,11:00:00,33.624,V ugm-3 (Ref.eq)
25/03/2017,12:00:00,27.257,V ugm-3 (Ref.eq)
25/03/2017,13:00:00,31.508,V ugm-3 (Ref.eq)
25/03/2017,14:00:00,25.141,V ugm-3 (Ref.eq)
25/03/2017,15:00:00,16.648,V ugm-3 (Ref.eq)
25/03/2017,16:00:00,12.164,V ugm-3 (Ref.eq)
25/03/2017,17:00:00,18.058,V ugm-3 (Ref.eq)
25/03/2017,18:00:00,16.648,V ugm-3 (Ref.eq)
25/03/2017,19:00:00,12.396,V ugm-3 (Ref.eq)
25/03/2017,20:00:00,16.174,V ugm-3 (Ref.eq)
25/03/2017,21:00:00,14.995,V ugm-3 (Ref.eq)
25/03/2017,22:00:00,24.667,V ugm-3 (Ref.eq)
25/03/2017,23:00:00,23.488,V ugm-3 (Ref.eq)
25/03/2017,24:00:00,27.257,V ugm-3 (Ref.eq)
26/03/2017,01:00:00,21.595,V ugm-3 (Ref.eq)
26/03/2017,02:00:00,21.595,V ugm-3 (Ref.eq)
26/03/2017,03:00:00,26.319,V ugm-3 (Ref.eq)
26/03/2017,04:00:00,28.435,V ugm-3 (Ref.eq)
26/03/2017,05:00:00,24.899,V ugm-3 (Ref.eq)
26/03/2017,06:00:00,26.551,V ugm-3 (Ref.eq)
26/03/2017,07:00:00,18.058,V ugm-3 (Ref.eq)
26/03/2017,08:00:00,23.72,V ugm-3 (Ref.eq)
26/03/2017,09:00:00,23.72,V ugm-3 (Ref.eq)
26/03/2017,10:00:00,23.247,V ugm-3 (Ref.eq)
26/03/2017,11:00:00,25.604,V ugm-3 (Ref.eq)
26/03/2017,12:00:00,28.203,V ugm-3 (Ref.eq)
26/03/2017,13:00:00,31.508,V ugm-3 (Ref.eq)
26/03/2017,14:00:00,27.257,V ugm-3 (Ref.eq)
26/03/2017,15:00:00,24.899,V ugm-3 (Ref.eq)
26/03/2017,16:00:00,27.025,V ugm-3 (Ref.eq)
26/03/2017,17:00:00,25.846,V ugm-3 (Ref.eq)
26/03/2017,18:00:00,29.614,V ugm-3 (Ref.eq)
26/03/2017,19:00:00,26.319,V ugm-3 (Ref.eq)
26/03/2017,20:00:00,35.518,V ugm-3 (Ref.eq)
26/03/2017,21:00:00,34.803,V ugm-3 (Ref.eq)
26/03/2017,22:00:00,31.74,V ugm-3 (Ref.eq)
26/03/2017,23:00:00,30.087,V ugm-3 (Ref.eq)
26/03/2017,24:00:00,27.257,V ugm-3 (Ref.eq)
27/03/2017,01:00:00,36.696,V ugm-3 (Ref.eq)
27/03/2017,02:00:00,28.435,V ugm-3 (Ref.eq)
27/03/2017,03:00:00,33.624,V ugm-3 (Ref.eq)
27/03/2017,04:00:00,39.286,V ugm-3 (Ref.eq)
27/03/2017,05:00:00,47.315,V ugm-3 (Ref.eq)
27/03/2017,06:00:00,55.798,V ugm-3 (Ref.eq)
27/03/2017,07:00:00,62.88,V ugm-3 (Ref.eq)
27/03/2017,08:00:00,62.407,V ugm-3 (Ref.eq)
27/03/2017,09:00:00,58.397,V ugm-3 (Ref.eq)
27/03/2017,10:00:00,53.441,V ugm-3 (Ref.eq)
27/03/2017,11:00:00,58.629,V ugm-3 (Ref.eq)
27/03/2017,12:00:00,60.523,V ugm-3 (Ref.eq)
27/03/2017,13:00:00,59.102,V ugm-3 (Ref.eq)
27/03/2017,14:00:00,55.566,V ugm-3 (Ref.eq)
27/03/2017,15:00:00,65.006,V ugm-3 (Ref.eq)
27/03/2017,16:00:00,65.47,V ugm-3 (Ref.eq)
27/03/2017,17:00:00,63.112,V ugm-3 (Ref.eq)
27/03/2017,18:00:00,65.238,V ugm-3 (Ref.eq)
27/03/2017,19:00:00,68.301,V ugm-3 (Ref.eq)
27/03/2017,20:00:00,71.132,V ugm-3 (Ref.eq)
27/03/2017,21:00:00,69.953,V ugm-3 (Ref.eq)
27/03/2017,22:00:00,59.808,V ugm-3 (Ref.eq)
27/03/2017,23:00:00,50.146,V ugm-3 (Ref.eq)
27/03/2017,24:00:00,49.199,V ugm-3 (Ref.eq)
28/03/2017,01:00:00,44.716,V ugm-3 (Ref.eq)
28/03/2017,02:00:00,34.097,V ugm-3 (Ref.eq)
28/03/2017,03:00:00,32.445,V ugm-3 (Ref.eq)
28/03/2017,04:00:00,29.856,V ugm-3 (Ref.eq)
28/03/2017,05:00:00,24.426,V ugm-3 (Ref.eq)
28/03/2017,06:00:00,29.856,V ugm-3 (Ref.eq)
28/03/2017,07:00:00,40.001,V ugm-3 (Ref.eq)
28/03/2017,08:00:00,41.411,V ugm-3 (Ref.eq)
28/03/2017,09:00:00,51.083,V ugm-3 (Ref.eq)
28/03/2017,10:00:00,58.871,V ugm-3 (Ref.eq)
28/03/2017,11:00:00,55.334,V ugm-3 (Ref.eq)
28/03/2017,12:00:00,40.233,V ugm-3 (Ref.eq)
28/03/2017,13:00:00,31.034,V ugm-3 (Ref.eq)
28/03/2017,14:00:00,27.257,V ugm-3 (Ref.eq)
28/03/2017,15:00:00,29.15,V ugm-3 (Ref.eq)
28/03/2017,16:00:00,31.74,V ugm-3 (Ref.eq)
28/03/2017,17:00:00,35.276,V ugm-3 (Ref.eq)
28/03/2017,18:00:00,32.918,V ugm-3 (Ref.eq)
28/03/2017,19:00:00,71.132,V ugm-3 (Ref.eq)
28/03/2017,20:00:00,60.755,V ugm-3 (Ref.eq)
28/03/2017,21:00:00,48.252,V ugm-3 (Ref.eq)
28/03/2017,22:00:00,39.759,V ugm-3 (Ref.eq)
28/03/2017,23:00:00,37.875,V ugm-3 (Ref.eq)
28/03/2017,24:00:00,28.909,V ugm-3 (Ref.eq)
29/03/2017,01:00:00,27.971,V ugm-3 (Ref.eq)
29/03/2017,02:00:00,21.595,V ugm-3 (Ref.eq)
29/03/2017,03:00:00,13.343,V ugm-3 (Ref.eq)
29/03/2017,04:00:00,11.923,V ugm-3 (Ref.eq)
29/03/2017,05:00:00,10.986,V ugm-3 (Ref.eq)
29/03/2017,06:00:00,16.648,V ugm-3 (Ref.eq)
29/03/2017,07:00:00,21.363,V ugm-3 (Ref.eq)
29/03/2017,08:00:00,20.184,V ugm-3 (Ref.eq)
29/03/2017,09:00:00,23.962,V ugm-3 (Ref.eq)
29/03/2017,10:00:00,21.121,V ugm-3 (Ref.eq)
29/03/2017,11:00:00,25.604,V ugm-3 (Ref.eq)
29/03/2017,12:00:00,27.498,V ugm-3 (Ref.eq)
29/03/2017,13:00:00,24.426,V ugm-3 (Ref.eq)
29/03/2017,14:00:00,25.141,V ugm-3 (Ref.eq)
29/03/2017,15:00:00,21.121,V ugm-3 (Ref.eq)
29/03/2017,16:00:00,21.595,V ugm-3 (Ref.eq)
29/03/2017,17:00:00,26.078,V ugm-3 (Ref.eq)
29/03/2017,18:00:00,28.203,V ugm-3 (Ref.eq)
29/03/2017,19:00:00,27.971,V ugm-3 (Ref.eq)
29/03/2017,20:00:00,28.677,V ugm-3 (Ref.eq)
29/03/2017,21:00:00,30.087,V ugm-3 (Ref.eq)
29/03/2017,22:00:00,25.141,V ugm-3 (Ref.eq)
29/03/2017,23:00:00,19.71,V ugm-3 (Ref.eq)
29/03/2017,24:00:00,22.541,V ugm-3 (Ref.eq)
30/03/2017,01:00:00,20.889,V ugm-3 (Ref.eq)
30/03/2017,02:00:00,21.595,V ugm-3 (Ref.eq)
30/03/2017,03:00:00,17.111,V ugm-3 (Ref.eq)
30/03/2017,04:00:00,13.102,V ugm-3 (Ref.eq)
30/03/2017,05:00:00,17.111,V ugm-3 (Ref.eq)
30/03/2017,06:00:00,16.406,V ugm-3 (Ref.eq)
30/03/2017,07:00:00,31.508,V ugm-3 (Ref.eq)
30/03/2017,08:00:00,28.435,V ugm-3 (Ref.eq)
30/03/2017,09:00:00,27.257,V ugm-3 (Ref.eq)
30/03/2017,10:00:00,30.561,V ugm-3 (Ref.eq)
30/03/2017,11:00:00,22.773,V ugm-3 (Ref.eq)
30/03/2017,12:00:00,22.773,V ugm-3 (Ref.eq)
30/03/2017,13:00:00,18.764,V ugm-3 (Ref.eq)
30/03/2017,14:00:00,18.3,V ugm-3 (Ref.eq)
30/03/2017,15:00:00,19.942,V ugm-3 (Ref.eq)
30/03/2017,16:00:00,16.88,V ugm-3 (Ref.eq)
30/03/2017,17:00:00,21.121,V ugm-3 (Ref.eq)
30/03/2017,18:00:00,18.532,V ugm-3 (Ref.eq)
30/03/2017,19:00:00,13.817,V ugm-3 (Ref.eq)
30/03/2017,20:00:00,21.595,V ugm-3 (Ref.eq)
30/03/2017,21:00:00,19.237,V ugm-3 (Ref.eq)
30/03/2017,22:00:00,15.701,V ugm-3 (Ref.eq)
30/03/2017,23:00:00,20.416,V ugm-3 (Ref.eq)
30/03/2017,24:00:00,11.218,V ugm-3 (Ref.eq)
31/03/2017,01:00:00,14.29,V ugm-3 (Ref.eq)
31/03/2017,02:00:00,16.88,V ugm-3 (Ref.eq)
31/03/2017,03:00:00,19.237,V ugm-3 (Ref.eq)
31/03/2017,04:00:00,15.933,V ugm-3 (Ref.eq)
31/03/2017,05:00:00,23.962,V ugm-3 (Ref.eq)
31/03/2017,06:00:00,27.025,V ugm-3 (Ref.eq)
31/03/2017,07:00:00,95.2,V ugm-3 (Ref.eq)
31/03/2017,08:00:00,36.455,V ugm-3 (Ref.eq)
31/03/2017,09:00:00,31.508,V ugm-3 (Ref.eq)
31/03/2017,10:00:00,29.614,V ugm-3 (Ref.eq)
31/03/2017,11:00:00,17.353,V ugm-3 (Ref.eq)
31/03/2017,12:00:00,19.237,V ugm-3 (Ref.eq)
31/03/2017,13:00:00,16.174,V ugm-3 (Ref.eq)
31/03/2017,14:00:00,11.691,V ugm-3 (Ref.eq)
31/03/2017,15:00:00,19.942,V ugm-3 (Ref.eq)
31/03/2017,16:00:00,16.648,V ugm-3 (Ref.eq)
31/03/2017,17:00:00,25.141,V ugm-3 (Ref.eq)
31/03/2017,18:00:00,16.88,V ugm-3 (Ref.eq)
31/03/2017,19:00:00,22.541,V ugm-3 (Ref.eq)
31/03/2017,20:00:00,19.942,V ugm-3 (Ref.eq)
31/03/2017,21:00:00,14.522,V ugm-3 (Ref.eq)
31/03/2017,22:00:00,12.87,V ugm-3 (Ref.eq)
31/03/2017,23:00:00,11.923,V ugm-3 (Ref.eq)
31/03/2017,24:00:00,17.353,V ugm-3 (Ref.eq)
01/04/2017,01:00:00,19.005,V ugm-3 (Ref.eq)
01/04/2017,02:00:00,19.237,V ugm-3 (Ref.eq)
01/04/2017,03:00:00,17.111,V ugm-3 (Ref.eq)
01/04/2017,04:00:00,12.396,V ugm-3 (Ref.eq)
01/04/2017,05:00:00,8.628,V ugm-3 (Ref.eq)
01/04/2017,06:00:00,15.701,V ugm-3 (Ref.eq)
01/04/2017,07:00:00,17.826,V ugm-3 (Ref.eq)
01/04/2017,08:00:00,19.71,V ugm-3 (Ref.eq)
01/04/2017,09:00:00,25.372,V ugm-3 (Ref.eq)
01/04/2017,10:00:00,22.773,V ugm-3 (Ref.eq)
01/04/2017,11:00:00,23.015,V ugm-3 (Ref.eq)
01/04/2017,12:00:00,17.111,V ugm-3 (Ref.eq)
01/04/2017,13:00:00,24.194,V ugm-3 (Ref.eq)
01/04/2017,14:00:00,16.88,V ugm-3 (Ref.eq)
01/04/2017,15:00:00,19.942,V ugm-3 (Ref.eq)
01/04/2017,16:00:00,18.058,V ugm-3 (Ref.eq)
01/04/2017,17:00:00,19.005,V ugm-3 (Ref.eq)
01/04/2017,18:00:00,20.184,V ugm-3 (Ref.eq)
01/04/2017,19:00:00,13.817,V ugm-3 (Ref.eq)
01/04/2017,20:00:00,15.469,V ugm-3 (Ref.eq)
01/04/2017,21:00:00,21.121,V ugm-3 (Ref.eq)
01/04/2017,22:00:00,27.257,V ugm-3 (Ref.eq)
01/04/2017,23:00:00,24.194,V ugm-3 (Ref.eq)
01/04/2017,24:00:00,27.73,V ugm-3 (Ref.eq)
02/04/2017,01:00:00,22.541,V ugm-3 (Ref.eq)
02/04/2017,02:00:00,15.933,V ugm-3 (Ref.eq)
02/04/2017,03:00:00,21.121,V ugm-3 (Ref.eq)
02/04/2017,04:00:00,20.889,V ugm-3 (Ref.eq)
02/04/2017,05:00:00,21.595,V ugm-3 (Ref.eq)
02/04/2017,06:00:00,18.532,V ugm-3 (Ref.eq)
02/04/2017,07:00:00,28.203,V ugm-3 (Ref.eq)
02/04/2017,08:00:00,26.078,V ugm-3 (Ref.eq)
02/04/2017,09:00:00,24.194,V ugm-3 (Ref.eq)
02/04/2017,10:00:00,27.73,V ugm-3 (Ref.eq)
02/04/2017,11:00:00,29.15,V ugm-3 (Ref.eq)
02/04/2017,12:00:00,26.319,V ugm-3 (Ref.eq)
02/04/2017,13:00:00,19.71,V ugm-3 (Ref.eq)
02/04/2017,14:00:00,21.836,V ugm-3 (Ref.eq)
02/04/2017,15:00:00,17.111,V ugm-3 (Ref.eq)
02/04/2017,16:00:00,15.933,V ugm-3 (Ref.eq)
02/04/2017,17:00:00,19.479,V ugm-3 (Ref.eq)
02/04/2017,18:00:00,13.817,V ugm-3 (Ref.eq)
02/04/2017,19:00:00,28.435,V ugm-3 (Ref.eq)
02/04/2017,20:00:00,32.918,V ugm-3 (Ref.eq)
02/04/2017,21:00:00,33.624,V ugm-3 (Ref.eq)
02/04/2017,22:00:00,35.044,V ugm-3 (Ref.eq)
02/04/2017,23:00:00,51.325,V ugm-3 (Ref.eq)
02/04/2017,24:00:00,41.885,V ugm-3 (Ref.eq)
03/04/2017,01:00:00,37.875,V ugm-3 (Ref.eq)
03/04/2017,02:00:00,36.696,V ugm-3 (Ref.eq)
03/04/2017,03:00:00,35.276,V ugm-3 (Ref.eq)
03/04/2017,04:00:00,29.856,V ugm-3 (Ref.eq)
03/04/2017,05:00:00,27.73,V ugm-3 (Ref.eq)
03/04/2017,06:00:00,25.846,V ugm-3 (Ref.eq)
03/04/2017,07:00:00,29.614,V ugm-3 (Ref.eq)
03/04/2017,08:00:00,36.696,V ugm-3 (Ref.eq)
03/04/2017,09:00:00,29.856,V ugm-3 (Ref.eq)
03/04/2017,10:00:00,30.087,V ugm-3 (Ref.eq)
03/04/2017,11:00:00,29.614,V ugm-3 (Ref.eq)
03/04/2017,12:00:00,31.034,V ugm-3 (Ref.eq)
03/04/2017,13:00:00,35.518,V ugm-3 (Ref.eq)
03/04/2017,14:00:00,30.087,V ugm-3 (Ref.eq)
03/04/2017,15:00:00,27.025,V ugm-3 (Ref.eq)
03/04/2017,16:00:00,26.319,V ugm-3 (Ref.eq)
03/04/2017,17:00:00,23.247,V ugm-3 (Ref.eq)
03/04/2017,18:00:00,20.416,V ugm-3 (Ref.eq)
03/04/2017,19:00:00,27.73,V ugm-3 (Ref.eq)
03/04/2017,20:00:00,36.928,V ugm-3 (Ref.eq)
03/04/2017,21:00:00,56.04,V ugm-3 (Ref.eq)
03/04/2017,22:00:00,40.706,V ugm-3 (Ref.eq)
03/04/2017,23:00:00,26.793,V ugm-3 (Ref.eq)
03/04/2017,24:00:00,30.802,V ugm-3 (Ref.eq)
04/04/2017,01:00:00,27.498,V ugm-3 (Ref.eq)
04/04/2017,02:00:00,25.141,V ugm-3 (Ref.eq)
04/04/2017,03:00:00,27.73,V ugm-3 (Ref.eq)
04/04/2017,04:00:00,34.803,V ugm-3 (Ref.eq)
04/04/2017,05:00:00,35.044,V ugm-3 (Ref.eq)
04/04/2017,06:00:00,43.769,V ugm-3 (Ref.eq)
04/04/2017,07:00:00,52.03,V ugm-3 (Ref.eq)
04/04/2017,08:00:00,40.706,V ugm-3 (Ref.eq)
04/04/2017,09:00:00,49.431,V ugm-3 (Ref.eq)
04/04/2017,10:00:00,48.494,V ugm-3 (Ref.eq)
04/04/2017,11:00:00,35.991,V ugm-3 (Ref.eq)
04/04/2017,12:00:00,25.372,V ugm-3 (Ref.eq)
04/04/2017,13:00:00,16.406,V ugm-3 (Ref.eq)
04/04/2017,14:00:00,11.923,V ugm-3 (Ref.eq)
04/04/2017,15:00:00,18.764,V ugm-3 (Ref.eq)
04/04/2017,16:00:00,17.353,V ugm-3 (Ref.eq)
04/04/2017,17:00:00,20.657,V ugm-3 (Ref.eq)
04/04/2017,18:00:00,25.141,V ugm-3 (Ref.eq)
04/04/2017,19:00:00,25.141,V ugm-3 (Ref.eq)
04/04/2017,20:00:00,37.17,V ugm-3 (Ref.eq)
04/04/2017,21:00:00,44.948,V ugm-3 (Ref.eq)
04/04/2017,22:00:00,29.614,V ugm-3 (Ref.eq)
04/04/2017,23:00:00,17.353,V ugm-3 (Ref.eq)
04/04/2017,24:00:00,11.923,V ugm-3 (Ref.eq)
05/04/2017,01:00:00,12.164,V ugm-3 (Ref.eq)
