Hourly measurement data supplied by UK-air on 04/04/2022,,,,,
All Data GMT hour ending,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,
,,Chatham Roadside,,Edinburgh St Leonards,
Date,Time,PM10 particulate matter (Hourly measured),Status,PM10 particulate matter (Hourly measured),Status
14/06/2021,01:00:00,14.493,V ugm-3 (Ref.eq),5.125,V ugm-3 (FIDAS)
14/06/2021,02:00:00,20.29,V ugm-3 (Ref.eq),2.1,V ugm-3 (FIDAS)
14/06/2021,03:00:00,16.425,V ugm-3 (Ref.eq),0.75,V ugm-3 (FIDAS)
14/06/2021,04:00:00,22.223,V ugm-3 (Ref.eq),1.3,V ugm-3 (FIDAS)
14/06/2021,05:00:00,21.256,V ugm-3 (Ref.eq),0.975,V ugm-3 (FIDAS)
14/06/2021,06:00:00,31.885,V ugm-3 (Ref.eq),4,V ugm-3 (FIDAS)
14/06/2021,07:00:00,39.614,V ugm-3 (Ref.eq),8.625,V ugm-3 (FIDAS)
14/06/2021,08:00:00,37.682,V ugm-3 (Ref.eq),12.025,V ugm-3 (FIDAS)
14/06/2021,09:00:00,28.02,V ugm-3 (Ref.eq),13.825,V ugm-3 (FIDAS)
14/06/2021,10:00:00,36.716,V ugm-3 (Ref.eq),14.767,V ugm-3 (FIDAS)
14/06/2021,11:00:00,26.087,V ugm-3 (Ref.eq),12.075,V ugm-3 (FIDAS)
14/06/2021,12:00:00,18.358,V ugm-3 (Ref.eq),12.775,V ugm-3 (FIDAS)
14/06/2021,13:00:00,19.324,V ugm-3 (Ref.eq),10.375,V ugm-3 (FIDAS)
14/06/2021,14:00:00,15.459,V ugm-3 (Ref.eq),10.6,V ugm-3 (FIDAS)
14/06/2021,15:00:00,20.29,V ugm-3 (Ref.eq),11.075,V ugm-3 (FIDAS)
14/06/2021,16:00:00,23.189,V ugm-3 (Ref.eq),9.8,V ugm-3 (FIDAS)
14/06/2021,17:00:00,15.459,V ugm-3 (Ref.eq),6.475,V ugm-3 (FIDAS)
14/06/2021,18:00:00,12.561,V ugm-3 (Ref.eq),8.55,V ugm-3 (FIDAS)
14/06/2021,19:00:00,19.324,V ugm-3 (Ref.eq),8.35,V ugm-3 (FIDAS)
14/06/2021,20:00:00,8.696,V ugm-3 (Ref.eq),9.7,V ugm-3 (FIDAS)
14/06/2021,21:00:00,24.155,V ugm-3 (Ref.eq),12.325,V ugm-3 (FIDAS)
14/06/2021,22:00:00,21.256,V ugm-3 (Ref.eq),13.85,V ugm-3 (FIDAS)
14/06/2021,23:00:00,21.256,V ugm-3 (Ref.eq),14.625,V ugm-3 (FIDAS)
14/06/2021,24:00:00,22.223,V ugm-3 (Ref.eq),14.625,V ugm-3 (FIDAS)
15/06/2021,01:00:00,21.256,V ugm-3 (Ref.eq),14.525,V ugm-3 (FIDAS)
15/06/2021,02:00:00,21.256,V ugm-3 (Ref.eq),16.125,V ugm-3 (FIDAS)
15/06/2021,03:00:00,18.358,V ugm-3 (Ref.eq),15.5,V ugm-3 (FIDAS)
15/06/2021,04:00:00,10.628,V ugm-3 (Ref.eq),15.925,V ugm-3 (FIDAS)
15/06/2021,05:00:00,14.493,V ugm-3 (Ref.eq),15.375,V ugm-3 (FIDAS)
15/06/2021,06:00:00,20.29,V ugm-3 (Ref.eq),16.55,V ugm-3 (FIDAS)
15/06/2021,07:00:00,14.493,V ugm-3 (Ref.eq),17.625,V ugm-3 (FIDAS)
15/06/2021,08:00:00,10.628,V ugm-3 (Ref.eq),17.75,V ugm-3 (FIDAS)
15/06/2021,09:00:00,11.594,V ugm-3 (Ref.eq),12.125,V ugm-3 (FIDAS)
15/06/2021,10:00:00,12.561,V ugm-3 (Ref.eq),14.325,V ugm-3 (FIDAS)
15/06/2021,11:00:00,15.459,V ugm-3 (Ref.eq),12.2,V ugm-3 (FIDAS)
15/06/2021,12:00:00,17.392,V ugm-3 (Ref.eq),11.75,V ugm-3 (FIDAS)
15/06/2021,13:00:00,14.493,V ugm-3 (Ref.eq),12.3,V ugm-3 (FIDAS)
15/06/2021,14:00:00,22.223,V ugm-3 (Ref.eq),8.9,V ugm-3 (FIDAS)
15/06/2021,15:00:00,13.527,V ugm-3 (Ref.eq),9.4,V ugm-3 (FIDAS)
15/06/2021,16:00:00,15.459,V ugm-3 (Ref.eq),9.575,V ugm-3 (FIDAS)
15/06/2021,17:00:00,11.594,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS)
15/06/2021,18:00:00,15.459,V ugm-3 (Ref.eq),9.4,V ugm-3 (FIDAS)
15/06/2021,19:00:00,14.493,V ugm-3 (Ref.eq),10.025,V ugm-3 (FIDAS)
15/06/2021,20:00:00,11.594,V ugm-3 (Ref.eq),10.475,V ugm-3 (FIDAS)
15/06/2021,21:00:00,11.594,V ugm-3 (Ref.eq),8.15,V ugm-3 (FIDAS)
15/06/2021,22:00:00,6.763,V ugm-3 (Ref.eq),8.625,V ugm-3 (FIDAS)
15/06/2021,23:00:00,7.73,V ugm-3 (Ref.eq),8.475,V ugm-3 (FIDAS)
15/06/2021,24:00:00,9.662,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS)
16/06/2021,01:00:00,18.358,V ugm-3 (Ref.eq),7.225,V ugm-3 (FIDAS)
16/06/2021,02:00:00,13.527,V ugm-3 (Ref.eq),6.575,V ugm-3 (FIDAS)
16/06/2021,03:00:00,10.628,V ugm-3 (Ref.eq),4.525,V ugm-3 (FIDAS)
16/06/2021,04:00:00,12.561,V ugm-3 (Ref.eq),3.225,V ugm-3 (FIDAS)
16/06/2021,05:00:00,20.29,V ugm-3 (Ref.eq),1.8,V ugm-3 (FIDAS)
16/06/2021,06:00:00,28.02,V ugm-3 (Ref.eq),1.25,V ugm-3 (FIDAS)
16/06/2021,07:00:00,41.547,V ugm-3 (Ref.eq),1.9,V ugm-3 (FIDAS)
16/06/2021,08:00:00,37.682,V ugm-3 (Ref.eq),6.825,V ugm-3 (FIDAS)
16/06/2021,09:00:00,No data,V ugm-3 (Ref.eq),6.2,V ugm-3 (FIDAS)
16/06/2021,10:00:00,31.885,V ugm-3 (Ref.eq),4.275,V ugm-3 (FIDAS)
16/06/2021,11:00:00,20.29,V ugm-3 (Ref.eq),8.375,V ugm-3 (FIDAS)
16/06/2021,12:00:00,17.392,V ugm-3 (Ref.eq),9.05,V ugm-3 (FIDAS)
16/06/2021,13:00:00,52.175,V ugm-3 (Ref.eq),10.075,V ugm-3 (FIDAS)
16/06/2021,14:00:00,21.256,V ugm-3 (Ref.eq),8.275,V ugm-3 (FIDAS)
16/06/2021,15:00:00,14.493,V ugm-3 (Ref.eq),10.375,V ugm-3 (FIDAS)
16/06/2021,16:00:00,16.425,V ugm-3 (Ref.eq),10.275,V ugm-3 (FIDAS)
16/06/2021,17:00:00,13.527,V ugm-3 (Ref.eq),7.075,V ugm-3 (FIDAS)
16/06/2021,18:00:00,11.594,V ugm-3 (Ref.eq),8.975,V ugm-3 (FIDAS)
16/06/2021,19:00:00,13.527,V ugm-3 (Ref.eq),8.6,V ugm-3 (FIDAS)
16/06/2021,20:00:00,13.527,V ugm-3 (Ref.eq),8.7,V ugm-3 (FIDAS)
16/06/2021,21:00:00,16.425,V ugm-3 (Ref.eq),7.1,V ugm-3 (FIDAS)
16/06/2021,22:00:00,9.662,V ugm-3 (Ref.eq),6.325,V ugm-3 (FIDAS)
16/06/2021,23:00:00,8.696,V ugm-3 (Ref.eq),7,V ugm-3 (FIDAS)
16/06/2021,24:00:00,11.594,V ugm-3 (Ref.eq),7.4,V ugm-3 (FIDAS)
17/06/2021,01:00:00,3.865,V ugm-3 (Ref.eq),7.55,V ugm-3 (FIDAS)
17/06/2021,02:00:00,7.73,V ugm-3 (Ref.eq),7.25,V ugm-3 (FIDAS)
17/06/2021,03:00:00,9.662,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS)
17/06/2021,04:00:00,10.628,V ugm-3 (Ref.eq),7.375,V ugm-3 (FIDAS)
17/06/2021,05:00:00,14.493,V ugm-3 (Ref.eq),7.725,V ugm-3 (FIDAS)
17/06/2021,06:00:00,13.527,V ugm-3 (Ref.eq),8.925,V ugm-3 (FIDAS)
17/06/2021,07:00:00,15.459,V ugm-3 (Ref.eq),10.25,V ugm-3 (FIDAS)
17/06/2021,08:00:00,12.561,V ugm-3 (Ref.eq),12.325,V ugm-3 (FIDAS)
17/06/2021,09:00:00,7.73,V ugm-3 (Ref.eq),12.6,V ugm-3 (FIDAS)
17/06/2021,10:00:00,9.662,V ugm-3 (Ref.eq),11.35,V ugm-3 (FIDAS)
17/06/2021,11:00:00,9.662,V ugm-3 (Ref.eq),9.75,V ugm-3 (FIDAS)
17/06/2021,12:00:00,17.392,V ugm-3 (Ref.eq),7.25,V ugm-3 (FIDAS)
17/06/2021,13:00:00,20.29,V ugm-3 (Ref.eq),8.075,V ugm-3 (FIDAS)
17/06/2021,14:00:00,18.358,V ugm-3 (Ref.eq),7.575,V ugm-3 (FIDAS)
17/06/2021,15:00:00,19.324,V ugm-3 (Ref.eq),7.05,V ugm-3 (FIDAS)
17/06/2021,16:00:00,14.493,V ugm-3 (Ref.eq),6.4,V ugm-3 (FIDAS)
17/06/2021,17:00:00,14.493,V ugm-3 (Ref.eq),7.65,V ugm-3 (FIDAS)
17/06/2021,18:00:00,10.628,V ugm-3 (Ref.eq),6.575,V ugm-3 (FIDAS)
17/06/2021,19:00:00,19.324,V ugm-3 (Ref.eq),6.25,V ugm-3 (FIDAS)
17/06/2021,20:00:00,17.392,V ugm-3 (Ref.eq),6.25,V ugm-3 (FIDAS)
17/06/2021,21:00:00,16.425,V ugm-3 (Ref.eq),6,V ugm-3 (FIDAS)
17/06/2021,22:00:00,33.817,V ugm-3 (Ref.eq),6.875,V ugm-3 (FIDAS)
17/06/2021,23:00:00,44.445,V ugm-3 (Ref.eq),6.1,V ugm-3 (FIDAS)
17/06/2021,24:00:00,21.256,V ugm-3 (Ref.eq),5.975,V ugm-3 (FIDAS)
18/06/2021,01:00:00,8.696,V ugm-3 (Ref.eq),6,V ugm-3 (FIDAS)
18/06/2021,02:00:00,3.865,V ugm-3 (Ref.eq),6.15,V ugm-3 (FIDAS)
18/06/2021,03:00:00,4.831,V ugm-3 (Ref.eq),5.925,V ugm-3 (FIDAS)
18/06/2021,04:00:00,2.899,V ugm-3 (Ref.eq),5.225,V ugm-3 (FIDAS)
18/06/2021,05:00:00,6.763,V ugm-3 (Ref.eq),5.725,V ugm-3 (FIDAS)
18/06/2021,06:00:00,3.865,V ugm-3 (Ref.eq),6.375,V ugm-3 (FIDAS)
18/06/2021,07:00:00,4.831,V ugm-3 (Ref.eq),6.95,V ugm-3 (FIDAS)
18/06/2021,08:00:00,3.865,V ugm-3 (Ref.eq),9.7,V ugm-3 (FIDAS)
18/06/2021,09:00:00,8.696,V ugm-3 (Ref.eq),7.95,V ugm-3 (FIDAS)
18/06/2021,10:00:00,5.797,V ugm-3 (Ref.eq),10,V ugm-3 (FIDAS)
18/06/2021,11:00:00,7.73,V ugm-3 (Ref.eq),9.9,V ugm-3 (FIDAS)
18/06/2021,12:00:00,7.73,V ugm-3 (Ref.eq),10.775,V ugm-3 (FIDAS)
18/06/2021,13:00:00,2.899,V ugm-3 (Ref.eq),9.675,V ugm-3 (FIDAS)
18/06/2021,14:00:00,5.797,V ugm-3 (Ref.eq),17.95,V ugm-3 (FIDAS)
18/06/2021,15:00:00,9.662,V ugm-3 (Ref.eq),12.525,V ugm-3 (FIDAS)
18/06/2021,16:00:00,7.73,V ugm-3 (Ref.eq),10.125,V ugm-3 (FIDAS)
18/06/2021,17:00:00,7.73,V ugm-3 (Ref.eq),8.325,V ugm-3 (FIDAS)
18/06/2021,18:00:00,4.831,V ugm-3 (Ref.eq),9.175,V ugm-3 (FIDAS)
18/06/2021,19:00:00,3.865,V ugm-3 (Ref.eq),9.6,V ugm-3 (FIDAS)
18/06/2021,20:00:00,8.696,V ugm-3 (Ref.eq),9.875,V ugm-3 (FIDAS)
18/06/2021,21:00:00,5.797,V ugm-3 (Ref.eq),9.175,V ugm-3 (FIDAS)
18/06/2021,22:00:00,5.797,V ugm-3 (Ref.eq),11.5,V ugm-3 (FIDAS)
18/06/2021,23:00:00,3.865,V ugm-3 (Ref.eq),11.225,V ugm-3 (FIDAS)
18/06/2021,24:00:00,0.966,V ugm-3 (Ref.eq),10.75,V ugm-3 (FIDAS)
19/06/2021,01:00:00,3.865,V ugm-3 (Ref.eq),10.325,V ugm-3 (FIDAS)
19/06/2021,02:00:00,1.932,V ugm-3 (Ref.eq),10.775,V ugm-3 (FIDAS)
19/06/2021,03:00:00,1.932,V ugm-3 (Ref.eq),11.8,V ugm-3 (FIDAS)
19/06/2021,04:00:00,0.966,V ugm-3 (Ref.eq),11.55,V ugm-3 (FIDAS)
19/06/2021,05:00:00,-0.966,V ugm-3 (Ref.eq),10.875,V ugm-3 (FIDAS)
19/06/2021,06:00:00,0.966,V ugm-3 (Ref.eq),10.475,V ugm-3 (FIDAS)
19/06/2021,07:00:00,3.865,V ugm-3 (Ref.eq),9.65,V ugm-3 (FIDAS)
19/06/2021,08:00:00,1.932,V ugm-3 (Ref.eq),8.425,V ugm-3 (FIDAS)
19/06/2021,09:00:00,5.797,V ugm-3 (Ref.eq),10.175,V ugm-3 (FIDAS)
19/06/2021,10:00:00,6.763,V ugm-3 (Ref.eq),8.8,V ugm-3 (FIDAS)
19/06/2021,11:00:00,6.763,V ugm-3 (Ref.eq),9.225,V ugm-3 (FIDAS)
19/06/2021,12:00:00,14.493,V ugm-3 (Ref.eq),7.025,V ugm-3 (FIDAS)
19/06/2021,13:00:00,5.797,V ugm-3 (Ref.eq),7.55,V ugm-3 (FIDAS)
19/06/2021,14:00:00,12.561,V ugm-3 (Ref.eq),8.125,V ugm-3 (FIDAS)
19/06/2021,15:00:00,9.662,V ugm-3 (Ref.eq),6.425,V ugm-3 (FIDAS)
19/06/2021,16:00:00,4.831,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS)
19/06/2021,17:00:00,7.73,V ugm-3 (Ref.eq),8.525,V ugm-3 (FIDAS)
19/06/2021,18:00:00,12.561,V ugm-3 (Ref.eq),8.325,V ugm-3 (FIDAS)
19/06/2021,19:00:00,18.358,V ugm-3 (Ref.eq),7.2,V ugm-3 (FIDAS)
19/06/2021,20:00:00,8.696,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS)
19/06/2021,21:00:00,16.425,V ugm-3 (Ref.eq),7.95,V ugm-3 (FIDAS)
19/06/2021,22:00:00,19.324,V ugm-3 (Ref.eq),7.475,V ugm-3 (FIDAS)
19/06/2021,23:00:00,14.493,V ugm-3 (Ref.eq),5.825,V ugm-3 (FIDAS)
19/06/2021,24:00:00,13.527,V ugm-3 (Ref.eq),4.85,V ugm-3 (FIDAS)
20/06/2021,01:00:00,16.425,V ugm-3 (Ref.eq),4.525,V ugm-3 (FIDAS)
20/06/2021,02:00:00,7.73,V ugm-3 (Ref.eq),4.7,V ugm-3 (FIDAS)
20/06/2021,03:00:00,14.493,V ugm-3 (Ref.eq),5,V ugm-3 (FIDAS)
20/06/2021,04:00:00,14.493,V ugm-3 (Ref.eq),6.3,V ugm-3 (FIDAS)
20/06/2021,05:00:00,11.594,V ugm-3 (Ref.eq),6.475,V ugm-3 (FIDAS)
20/06/2021,06:00:00,8.696,V ugm-3 (Ref.eq),7.05,V ugm-3 (FIDAS)
20/06/2021,07:00:00,11.594,V ugm-3 (Ref.eq),6.5,V ugm-3 (FIDAS)
20/06/2021,08:00:00,7.73,V ugm-3 (Ref.eq),8.125,V ugm-3 (FIDAS)
20/06/2021,09:00:00,4.831,V ugm-3 (Ref.eq),7.975,V ugm-3 (FIDAS)
20/06/2021,10:00:00,5.797,V ugm-3 (Ref.eq),7.95,V ugm-3 (FIDAS)
20/06/2021,11:00:00,14.493,V ugm-3 (Ref.eq),10.025,V ugm-3 (FIDAS)
20/06/2021,12:00:00,11.594,V ugm-3 (Ref.eq),10.425,V ugm-3 (FIDAS)
20/06/2021,13:00:00,10.628,V ugm-3 (Ref.eq),9.375,V ugm-3 (FIDAS)
20/06/2021,14:00:00,11.594,V ugm-3 (Ref.eq),9.675,V ugm-3 (FIDAS)
20/06/2021,15:00:00,4.831,V ugm-3 (Ref.eq),8.625,V ugm-3 (FIDAS)
20/06/2021,16:00:00,2.899,V ugm-3 (Ref.eq),10,V ugm-3 (FIDAS)
20/06/2021,17:00:00,5.797,V ugm-3 (Ref.eq),9.85,V ugm-3 (FIDAS)
20/06/2021,18:00:00,5.797,V ugm-3 (Ref.eq),9.75,V ugm-3 (FIDAS)
20/06/2021,19:00:00,6.763,V ugm-3 (Ref.eq),10.7,V ugm-3 (FIDAS)
20/06/2021,20:00:00,3.865,V ugm-3 (Ref.eq),12.05,V ugm-3 (FIDAS)
20/06/2021,21:00:00,5.797,V ugm-3 (Ref.eq),9.975,V ugm-3 (FIDAS)
20/06/2021,22:00:00,8.696,V ugm-3 (Ref.eq),7.75,V ugm-3 (FIDAS)
20/06/2021,23:00:00,5.797,V ugm-3 (Ref.eq),5.775,V ugm-3 (FIDAS)
20/06/2021,24:00:00,10.628,V ugm-3 (Ref.eq),6.3,V ugm-3 (FIDAS)
21/06/2021,01:00:00,8.696,V ugm-3 (Ref.eq),6.825,V ugm-3 (FIDAS)
21/06/2021,02:00:00,6.763,V ugm-3 (Ref.eq),6.45,V ugm-3 (FIDAS)
21/06/2021,03:00:00,9.662,V ugm-3 (Ref.eq),5.375,V ugm-3 (FIDAS)
21/06/2021,04:00:00,15.459,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS)
21/06/2021,05:00:00,8.696,V ugm-3 (Ref.eq),5.85,V ugm-3 (FIDAS)
21/06/2021,06:00:00,10.628,V ugm-3 (Ref.eq),6.85,V ugm-3 (FIDAS)
21/06/2021,07:00:00,13.527,V ugm-3 (Ref.eq),8.075,V ugm-3 (FIDAS)
21/06/2021,08:00:00,14.493,V ugm-3 (Ref.eq),9.475,V ugm-3 (FIDAS)
21/06/2021,09:00:00,14.493,V ugm-3 (Ref.eq),9.475,V ugm-3 (FIDAS)
21/06/2021,10:00:00,13.527,V ugm-3 (Ref.eq),24.475,V ugm-3 (FIDAS)
21/06/2021,11:00:00,No data,V ugm-3 (Ref.eq),8.5,V ugm-3 (FIDAS)
21/06/2021,12:00:00,17.392,V ugm-3 (Ref.eq),19.3,V ugm-3 (FIDAS)
21/06/2021,13:00:00,11.594,V ugm-3 (Ref.eq),12.75,V ugm-3 (FIDAS)
21/06/2021,14:00:00,13.527,V ugm-3 (Ref.eq),14.9,V ugm-3 (FIDAS)
21/06/2021,15:00:00,16.425,V ugm-3 (Ref.eq),10.5,V ugm-3 (FIDAS)
21/06/2021,16:00:00,16.425,V ugm-3 (Ref.eq),9.95,V ugm-3 (FIDAS)
21/06/2021,17:00:00,17.392,V ugm-3 (Ref.eq),10.625,V ugm-3 (FIDAS)
21/06/2021,18:00:00,15.459,V ugm-3 (Ref.eq),11.175,V ugm-3 (FIDAS)
21/06/2021,19:00:00,15.459,V ugm-3 (Ref.eq),11.8,V ugm-3 (FIDAS)
21/06/2021,20:00:00,14.493,V ugm-3 (Ref.eq),10.75,V ugm-3 (FIDAS)
21/06/2021,21:00:00,16.425,V ugm-3 (Ref.eq),12.25,V ugm-3 (FIDAS)
21/06/2021,22:00:00,14.493,V ugm-3 (Ref.eq),13.125,V ugm-3 (FIDAS)
21/06/2021,23:00:00,14.493,V ugm-3 (Ref.eq),10.925,V ugm-3 (FIDAS)
21/06/2021,24:00:00,16.425,V ugm-3 (Ref.eq),9.775,V ugm-3 (FIDAS)
22/06/2021,01:00:00,14.493,V ugm-3 (Ref.eq),10.7,V ugm-3 (FIDAS)
22/06/2021,02:00:00,13.527,V ugm-3 (Ref.eq),12.125,V ugm-3 (FIDAS)
22/06/2021,03:00:00,11.594,V ugm-3 (Ref.eq),12.1,V ugm-3 (FIDAS)
22/06/2021,04:00:00,18.358,V ugm-3 (Ref.eq),11.95,V ugm-3 (FIDAS)
22/06/2021,05:00:00,19.324,V ugm-3 (Ref.eq),11.9,V ugm-3 (FIDAS)
22/06/2021,06:00:00,18.358,V ugm-3 (Ref.eq),12.725,V ugm-3 (FIDAS)
22/06/2021,07:00:00,22.223,V ugm-3 (Ref.eq),12.325,V ugm-3 (FIDAS)
22/06/2021,08:00:00,18.358,V ugm-3 (Ref.eq),14.85,V ugm-3 (FIDAS)
22/06/2021,09:00:00,15.459,V ugm-3 (Ref.eq),14.075,V ugm-3 (FIDAS)
22/06/2021,10:00:00,15.459,V ugm-3 (Ref.eq),12.225,V ugm-3 (FIDAS)
22/06/2021,11:00:00,15.459,V ugm-3 (Ref.eq),23.025,V ugm-3 (FIDAS)
22/06/2021,12:00:00,18.358,V ugm-3 (Ref.eq),17.725,V ugm-3 (FIDAS)
22/06/2021,13:00:00,18.358,V ugm-3 (Ref.eq),18.675,V ugm-3 (FIDAS)
22/06/2021,14:00:00,18.358,V ugm-3 (Ref.eq),21.275,V ugm-3 (FIDAS)
22/06/2021,15:00:00,15.459,V ugm-3 (Ref.eq),17.925,V ugm-3 (FIDAS)
22/06/2021,16:00:00,10.628,V ugm-3 (Ref.eq),15.25,V ugm-3 (FIDAS)
22/06/2021,17:00:00,15.459,V ugm-3 (Ref.eq),19.1,V ugm-3 (FIDAS)
22/06/2021,18:00:00,19.324,V ugm-3 (Ref.eq),18.375,V ugm-3 (FIDAS)
22/06/2021,19:00:00,14.493,V ugm-3 (Ref.eq),16.225,V ugm-3 (FIDAS)
22/06/2021,20:00:00,12.561,V ugm-3 (Ref.eq),12.025,V ugm-3 (FIDAS)
22/06/2021,21:00:00,10.628,V ugm-3 (Ref.eq),10,V ugm-3 (FIDAS)
22/06/2021,22:00:00,13.527,V ugm-3 (Ref.eq),9.2,V ugm-3 (FIDAS)
22/06/2021,23:00:00,6.763,V ugm-3 (Ref.eq),7.15,V ugm-3 (FIDAS)
22/06/2021,24:00:00,7.73,V ugm-3 (Ref.eq),5.95,V ugm-3 (FIDAS)
23/06/2021,01:00:00,5.797,V ugm-3 (Ref.eq),4.25,V ugm-3 (FIDAS)
23/06/2021,02:00:00,9.662,V ugm-3 (Ref.eq),3.45,V ugm-3 (FIDAS)
23/06/2021,03:00:00,8.696,V ugm-3 (Ref.eq),4.4,V ugm-3 (FIDAS)
23/06/2021,04:00:00,8.696,V ugm-3 (Ref.eq),4.7,V ugm-3 (FIDAS)
23/06/2021,05:00:00,11.594,V ugm-3 (Ref.eq),5.475,V ugm-3 (FIDAS)
23/06/2021,06:00:00,14.493,V ugm-3 (Ref.eq),6.525,V ugm-3 (FIDAS)
23/06/2021,07:00:00,10.628,V ugm-3 (Ref.eq),7.725,V ugm-3 (FIDAS)
23/06/2021,08:00:00,13.527,V ugm-3 (Ref.eq),10.95,V ugm-3 (FIDAS)
23/06/2021,09:00:00,11.594,V ugm-3 (Ref.eq),6.525,V ugm-3 (FIDAS)
23/06/2021,10:00:00,13.527,V ugm-3 (Ref.eq),6.025,V ugm-3 (FIDAS)
23/06/2021,11:00:00,15.459,V ugm-3 (Ref.eq),4.875,V ugm-3 (FIDAS)
23/06/2021,12:00:00,18.358,V ugm-3 (Ref.eq),6.925,V ugm-3 (FIDAS)
23/06/2021,13:00:00,16.425,V ugm-3 (Ref.eq),9.55,V ugm-3 (FIDAS)
23/06/2021,14:00:00,21.256,V ugm-3 (Ref.eq),9.1,V ugm-3 (FIDAS)
23/06/2021,15:00:00,15.459,V ugm-3 (Ref.eq),8.65,V ugm-3 (FIDAS)
23/06/2021,16:00:00,12.561,V ugm-3 (Ref.eq),10.7,V ugm-3 (FIDAS)
23/06/2021,17:00:00,18.358,V ugm-3 (Ref.eq),9.325,V ugm-3 (FIDAS)
23/06/2021,18:00:00,21.256,V ugm-3 (Ref.eq),8.625,V ugm-3 (FIDAS)
23/06/2021,19:00:00,19.324,V ugm-3 (Ref.eq),6.85,V ugm-3 (FIDAS)
23/06/2021,20:00:00,12.561,V ugm-3 (Ref.eq),7.9,V ugm-3 (FIDAS)
23/06/2021,21:00:00,13.527,V ugm-3 (Ref.eq),6.975,V ugm-3 (FIDAS)
23/06/2021,22:00:00,13.527,V ugm-3 (Ref.eq),6.35,V ugm-3 (FIDAS)
23/06/2021,23:00:00,17.392,V ugm-3 (Ref.eq),5.55,V ugm-3 (FIDAS)
23/06/2021,24:00:00,9.662,V ugm-3 (Ref.eq),4.525,V ugm-3 (FIDAS)
24/06/2021,01:00:00,9.662,V ugm-3 (Ref.eq),5.225,V ugm-3 (FIDAS)
24/06/2021,02:00:00,13.527,V ugm-3 (Ref.eq),3.925,V ugm-3 (FIDAS)
24/06/2021,03:00:00,15.459,V ugm-3 (Ref.eq),3.225,V ugm-3 (FIDAS)
24/06/2021,04:00:00,6.763,V ugm-3 (Ref.eq),2.425,V ugm-3 (FIDAS)
24/06/2021,05:00:00,10.628,V ugm-3 (Ref.eq),1.85,V ugm-3 (FIDAS)
24/06/2021,06:00:00,19.324,V ugm-3 (Ref.eq),1.9,V ugm-3 (FIDAS)
24/06/2021,07:00:00,25.121,V ugm-3 (Ref.eq),2.875,V ugm-3 (FIDAS)
24/06/2021,08:00:00,16.425,V ugm-3 (Ref.eq),4.35,V ugm-3 (FIDAS)
24/06/2021,09:00:00,25.121,V ugm-3 (Ref.eq),3.875,V ugm-3 (FIDAS)
24/06/2021,10:00:00,28.986,V ugm-3 (Ref.eq),8.9,V ugm-3 (FIDAS)
24/06/2021,11:00:00,30.918,V ugm-3 (Ref.eq),6.9,V ugm-3 (FIDAS)
24/06/2021,12:00:00,28.986,V ugm-3 (Ref.eq),7.8,V ugm-3 (FIDAS)
24/06/2021,13:00:00,28.02,V ugm-3 (Ref.eq),9.95,V ugm-3 (FIDAS)
24/06/2021,14:00:00,30.918,V ugm-3 (Ref.eq),16.15,V ugm-3 (FIDAS)
24/06/2021,15:00:00,31.885,V ugm-3 (Ref.eq),11.725,V ugm-3 (FIDAS)
24/06/2021,16:00:00,30.918,V ugm-3 (Ref.eq),6.1,V ugm-3 (FIDAS)
24/06/2021,17:00:00,31.885,V ugm-3 (Ref.eq),3.325,V ugm-3 (FIDAS)
24/06/2021,18:00:00,28.02,V ugm-3 (Ref.eq),4.8,V ugm-3 (FIDAS)
24/06/2021,19:00:00,20.29,V ugm-3 (Ref.eq),3.2,V ugm-3 (FIDAS)
24/06/2021,20:00:00,19.324,V ugm-3 (Ref.eq),2.8,V ugm-3 (FIDAS)
24/06/2021,21:00:00,20.29,V ugm-3 (Ref.eq),3.475,V ugm-3 (FIDAS)
24/06/2021,22:00:00,20.29,V ugm-3 (Ref.eq),4.825,V ugm-3 (FIDAS)
24/06/2021,23:00:00,19.324,V ugm-3 (Ref.eq),5.025,V ugm-3 (FIDAS)
24/06/2021,24:00:00,20.29,V ugm-3 (Ref.eq),4.2,V ugm-3 (FIDAS)
25/06/2021,01:00:00,13.527,V ugm-3 (Ref.eq),2.875,V ugm-3 (FIDAS)
25/06/2021,02:00:00,15.459,V ugm-3 (Ref.eq),2.2,V ugm-3 (FIDAS)
25/06/2021,03:00:00,7.73,V ugm-3 (Ref.eq),1.775,V ugm-3 (FIDAS)
25/06/2021,04:00:00,12.561,V ugm-3 (Ref.eq),1.8,V ugm-3 (FIDAS)
25/06/2021,05:00:00,8.696,V ugm-3 (Ref.eq),2.75,V ugm-3 (FIDAS)
25/06/2021,06:00:00,12.561,V ugm-3 (Ref.eq),3.8,V ugm-3 (FIDAS)
25/06/2021,07:00:00,12.561,V ugm-3 (Ref.eq),4.7,V ugm-3 (FIDAS)
