Code,LocalAuthority,Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
C&L03,North Lanarkshire,2019-20,2.288465206,1660.250532,725488,3.447001566,43246.01427,12546007,3.907809059,3501.075479,1029863.25,Urban
C&L03,North Lanarkshire,2020-21,3.002639153,2178.809923,725628,10.46146094,41489.75448,3965942,119.6518221,3669.621871,143222.5,Urban
C&L03,North Lanarkshire,2021-22,2.104034794,1238.988616,588861,4.748461232,41590.05012,8758605,12.47416656,3444.313413,639014.375,Urban
C&L03,Orkney Islands,2010-11,10.23705222,534.8479727,52246,5.177841709,47999.52463,9270129,6.060410198,1100.351114,258769,Rural
C&L03,Orkney Islands,2011-12,7.762944037,396.98798,51139,4.215249389,49350.34064,11707609,5.157754042,1023.579482,290330.875,Rural
C&L03,Orkney Islands,2012-13,10.48291895,497.4344849,47452,4.264947639,47351.47884,11102498,5.353107982,880.4768888,259268,Rural
C&L03,Orkney Islands,2013-14,10.31026757,408.3486461,39606,3.889987256,45396.50291,11670085,5.03645315,946.7057288,239906.375,Rural
C&L03,Orkney Islands,2014-15,6.692019216,372.6440987,55685,3.830757965,45654.65277,11917948,4.893798421,957.9196102,264155.875,Rural
C&L03,Orkney Islands,2015-16,6.292879339,403.4949225,64119,3.480451558,44073.53321,12663109,4.889884467,921.1514751,263475.375,Rural
C&L03,Orkney Islands,2016-17,5.290376772,393.5503261,74390,3.706011312,46200.79581,12466473,4.28289386,828.468158,283204.125,Rural
C&L03,Orkney Islands,2017-18,5.299451901,382.4911653,72176,3.843006618,45383.45605,11809426,4.185434231,852.3617778,306622.625,Rural
C&L03,Orkney Islands,2018-19,6.913508975,395.6521718,57229,3.744335746,45194.90558,12070238,4.792617463,853.1586852,259876.5,Rural
C&L03,Orkney Islands,2019-20,6.164191325,368.9445627,59853,3.447001566,43246.01427,12546007,4.647316941,819.9792905,266978.875,Rural
C&L03,Orkney Islands,2020-21,210.3133362,375.621494,1786,10.46146094,41489.75448,3965942,72.50154359,769.2030322,123395.375,Rural
C&L03,Orkney Islands,2021-22,16.98378147,355.7096349,20944,4.748461232,41590.05012,8758605,13.54958271,821.7042443,231976.625,Rural
C&L03,Perth & Kinross,2010-11,5.50525167,1207.721229,219375,5.177841709,47999.52463,9270129,4.425642768,632.5131844,182290.75,2
C&L03,Perth & Kinross,2011-12,5.526538851,1004.00324,181670,4.215249389,49350.34064,11707609,4.211543356,673.6351848,187694.5,2
C&L03,Perth & Kinross,2012-13,7.139227696,1093.641846,153188,4.264947639,47351.47884,11102498,5.067667708,707.3268468,158833.125,2
C&L03,Perth & Kinross,2013-14,11.27217557,1104.053747,97945,3.889987256,45396.50291,11670085,4.801790763,615.8677053,193723.75,2
C&L03,Perth & Kinross,2014-15,9.710261132,1272.050535,131001,3.830757965,45654.65277,11917948,5.296772175,597.6394747,215446.75,2
C&L03,Perth & Kinross,2015-16,5.285257126,1361.366722,257577,3.480451558,44073.53321,12663109,3.111791125,590.0970361,228070.75,2
C&L03,Perth & Kinross,2016-17,4.353103683,1167.23449,268139,3.706011312,46200.79581,12466473,2.800536481,545.7436162,221703.5,2
C&L03,Perth & Kinross,2017-18,5.475158379,1309.04304,239089,3.843006618,45383.45605,11809426,2.94932843,552.1666642,232721.75,2
C&L03,Perth & Kinross,2018-19,4.481095178,1048.963387,234087,3.744335746,45194.90558,12070238,2.95305736,535.6666836,219781.25,2
C&L03,Perth & Kinross,2019-20,3.621626034,904.4412422,249734,3.447001566,43246.01427,12546007,3.413381045,549.5956325,220093.625,2
C&L03,Perth & Kinross,2020-21,8.72713788,949.3166175,108777,10.46146094,41489.75448,3965942,9.804520765,417.9558837,165724.125,2
C&L03,Perth & Kinross,2021-22,3.782962164,979.2006802,258844,4.748461232,41590.05012,8758605,3.937464103,452.5056205,136116.75,2
C&L03,Renfrewshire,2010-11,27.58354979,1107.899372,40165,5.177841709,47999.52463,9270129,11.80993271,596.0556133,88617.83333,3
C&L03,Renfrewshire,2011-12,26.06418091,1057.420583,40570,4.215249389,49350.34064,11707609,8.689346688,581.7229575,100236.1667,3
C&L03,Renfrewshire,2012-13,21.12553801,1198.364896,56726,4.264947639,47351.47884,11102498,7.190362446,591.6455616,115875.5,3
C&L03,Renfrewshire,2013-14,9.761014873,1126.15809,115373,3.889987256,45396.50291,11670085,5.096714369,568.7020794,134035.8333,3
C&L03,Renfrewshire,2014-15,16.99356832,1243.297132,73163,3.830757965,45654.65277,11917948,5.789220389,673.5197043,165348.8,3
C&L03,Renfrewshire,2015-16,21.66479975,1144.188151,52813,3.480451558,44073.53321,12663109,7.595743707,612.2149589,128306.8,3
C&L03,Renfrewshire,2016-17,93.74657313,5077.022815,54157,3.706011312,46200.79581,12466473,21.24597375,1293.125873,115200,3
C&L03,Renfrewshire,2017-18,47.33275676,4230.484181,89378,3.843006618,45383.45605,11809426,8.948395025,782.155964,70806.25,3
C&L03,Renfrewshire,2018-19,47.93848027,3053.097958,63688,3.744335746,45194.90558,12070238,12.32485708,811.6529397,,3
C&L03,Scottish Borders,2010-11,5.658580047,1015.471727,179456,5.177841709,47999.52463,9270129,6.060410198,1100.351114,258769,Rural
C&L03,Scottish Borders,2011-12,6.217245811,1016.143545,163440,4.215249389,49350.34064,11707609,5.157754042,1023.579482,290330.875,Rural
C&L03,Scottish Borders,2012-13,6.113191504,1011.529455,165467,4.264947639,47351.47884,11102498,5.353107982,880.4768888,259268,Rural
C&L03,Scottish Borders,2013-14,5.855057167,977.2446232,166906,3.889987256,45396.50291,11670085,5.03645315,946.7057288,239906.375,Rural
C&L03,Scottish Borders,2014-15,6.201463912,1074.227124,173222,3.830757965,45654.65277,11917948,4.893798421,957.9196102,264155.875,Rural
C&L03,Scottish Borders,2015-16,5.965437762,1009.308829,169192,3.480451558,44073.53321,12663109,4.889884467,921.1514751,263475.375,Rural
C&L03,Scottish Borders,2016-17,5.846549302,879.8980302,150499,3.706011312,46200.79581,12466473,4.28289386,828.468158,283204.125,Rural
C&L03,Scottish Borders,2017-18,5.363412457,819.9379577,152877,3.843006618,45383.45605,11809426,4.185434231,852.3617778,306622.625,Rural
C&L03,Scottish Borders,2018-19,7.860895153,1138.443306,144824,3.744335746,45194.90558,12070238,4.792617463,853.1586852,259876.5,Rural
C&L03,Scottish Borders,2019-20,7.046847057,1056.235577,149888,3.447001566,43246.01427,12546007,4.647316941,819.9792905,266978.875,Rural
C&L03,Scottish Borders,2020-21,253.5081788,1040.65627,4105,10.46146094,41489.75448,3965942,72.50154359,769.2030322,123395.375,Rural
C&L03,Scottish Borders,2021-22,22.34203908,999.1843676,44722,4.748461232,41590.05012,8758605,13.54958271,821.7042443,231976.625,Rural
C&L03,Shetland Islands,2010-11,8.227511995,1493.630744,181540,5.177841709,47999.52463,9270129,6.060410198,1100.351114,258769,Rural
C&L03,Shetland Islands,2011-12,6.88500225,1448.33841,210362,4.215249389,49350.34064,11707609,5.157754042,1023.579482,290330.875,Rural
C&L03,Shetland Islands,2012-13,5.891353342,1285.237425,218157,4.264947639,47351.47884,11102498,5.353107982,880.4768888,259268,Rural
C&L03,Shetland Islands,2013-14,5.531069052,1209.921914,218750,3.889987256,45396.50291,11670085,5.03645315,946.7057288,239906.375,Rural
C&L03,Shetland Islands,2014-15,5.747393059,1170.838557,203717,3.830757965,45654.65277,11917948,4.893798421,957.9196102,264155.875,Rural
C&L03,Shetland Islands,2015-16,5.594282358,1132.7577,202484,3.480451558,44073.53321,12663109,4.889884467,921.1514751,263475.375,Rural
C&L03,Shetland Islands,2016-17,5.665630597,1088.971641,192207,3.706011312,46200.79581,12466473,4.28289386,828.468158,283204.125,Rural
C&L03,Shetland Islands,2017-18,7.876191808,1066.139168,135363,3.843006618,45383.45605,11809426,4.185434231,852.3617778,306622.625,Rural
C&L03,Shetland Islands,2018-19,7.217959533,1012.308963,140249,3.744335746,45194.90558,12070238,4.792617463,853.1586852,259876.5,Rural
C&L03,Shetland Islands,2019-20,7.1583281,1033.044775,144314,3.447001566,43246.01427,12546007,4.647316941,819.9792905,266978.875,Rural
C&L03,Shetland Islands,2020-21,23.85139269,1018.077929,42684,10.46146094,41489.75448,3965942,72.50154359,769.2030322,123395.375,Rural
C&L03,Shetland Islands,2021-22,11.97737405,1055.138692,88094,4.748461232,41590.05012,8758605,13.54958271,821.7042443,231976.625,Rural
C&L03,South Ayrshire,2010-11,11.11359699,483.0884915,43468,5.177841709,47999.52463,9270129,4.425642768,632.5131844,182290.75,2
C&L03,South Ayrshire,2011-12,8.316850175,491.6823606,59119,4.215249389,49350.34064,11707609,4.211543356,673.6351848,187694.5,2
C&L03,South Ayrshire,2012-13,11.59086405,552.176079,47639,4.264947639,47351.47884,11102498,5.067667708,707.3268468,158833.125,2
C&L03,South Ayrshire,2013-14,11.43583605,537.4845428,47000,3.889987256,45396.50291,11670085,4.801790763,615.8677053,193723.75,2
C&L03,South Ayrshire,2014-15,20.40267176,763.6903751,37431,3.830757965,45654.65277,11917948,5.296772175,597.6394747,215446.75,2
C&L03,South Ayrshire,2015-16,5.714419132,501.7968017,87812,3.480451558,44073.53321,12663109,3.111791125,590.0970361,228070.75,2
C&L03,South Ayrshire,2016-17,5.267234359,487.4657448,92547,3.706011312,46200.79581,12466473,2.800536481,545.7436162,221703.5,2
C&L03,South Ayrshire,2017-18,6.086367078,505.5917702,83070,3.843006618,45383.45605,11809426,2.94932843,552.1666642,232721.75,2
C&L03,South Ayrshire,2018-19,6.615682162,556.2847974,84086,3.744335746,45194.90558,12070238,2.95305736,535.6666836,219781.25,2
C&L03,South Ayrshire,2019-20,6.238809073,516.5223877,82792,3.447001566,43246.01427,12546007,3.413381045,549.5956325,220093.625,2
C&L03,South Ayrshire,2020-21,6.955384843,421.8044646,60644,10.46146094,41489.75448,3965942,9.804520765,417.9558837,165724.125,2
C&L03,South Ayrshire,2021-22,3.902292738,422.6549875,108309,4.748461232,41590.05012,8758605,3.937464103,452.5056205,136116.75,2
C&L03,South Lanarkshire,2010-11,3.880313628,778.8569557,200719,5.177841709,47999.52463,9270129,11.80993271,596.0556133,88617.83333,3
C&L03,South Lanarkshire,2011-12,3.957819749,846.1792725,213800,4.215249389,49350.34064,11707609,8.689346688,581.7229575,100236.1667,3
C&L03,South Lanarkshire,2012-13,3.710067714,942.5074451,254041,4.264947639,47351.47884,11102498,7.190362446,591.6455616,115875.5,3
C&L03,South Lanarkshire,2013-14,3.203923375,865.5595234,270156,3.889987256,45396.50291,11670085,5.096714369,568.7020794,134035.8333,3
C&L03,South Lanarkshire,2014-15,3.336195735,737.2372447,220982,3.830757965,45654.65277,11917948,5.789220389,673.5197043,165348.8,3
C&L03,South Lanarkshire,2015-16,3.093570483,722.4045072,233517,3.480451558,44073.53321,12663109,7.595743707,612.2149589,128306.8,3
C&L03,South Lanarkshire,2016-17,3.512806573,659.6440125,187783,3.706011312,46200.79581,12466473,21.24597375,1293.125873,115200,3
C&L03,South Lanarkshire,2017-18,3.399936805,640.7826131,188470,3.843006618,45383.45605,11809426,8.948395025,782.155964,70806.25,3
C&L03,South Lanarkshire,2018-19,3.068166169,599.4076499,195364,3.744335746,45194.90558,12070238,12.32485708,811.6529397,,3
C&L03,South Lanarkshire,2019-20,3.086925913,555.5250986,179961,3.447001566,43246.01427,12546007,2.95162068,535.1013818,,3
C&L03,South Lanarkshire,2020-21,13.48641267,336.6225411,24960,10.46146094,41489.75448,3965942,161.8719352,329.4385235,,3
C&L03,South Lanarkshire,2021-22,3.521596778,461.6231778,131083,4.748461232,41590.05012,8758605,6.88233699,480.2329867,87717.875,3
C&L03,Stirling,2010-11,4.648570825,245.2413516,52756,5.177841709,47999.52463,9270129,4.425642768,632.5131844,182290.75,2
C&L03,Stirling,2011-12,5.012309969,322.9321183,64428,4.215249389,49350.34064,11707609,4.211543356,673.6351848,187694.5,2
C&L03,Stirling,2012-13,4.593337368,316.5492177,68915,4.264947639,47351.47884,11102498,5.067667708,707.3268468,158833.125,2
C&L03,Stirling,2013-14,4.377281275,309.4607974,70697,3.889987256,45396.50291,11670085,4.801790763,615.8677053,193723.75,2
C&L03,Stirling,2014-15,4.045021917,336.9898794,83310,3.830757965,45654.65277,11917948,5.296772175,597.6394747,215446.75,2
C&L03,Stirling,2015-16,4.77223518,304.0499983,63712,3.480451558,44073.53321,12663109,3.111791125,590.0970361,228070.75,2
C&L03,Stirling,2016-17,4.057069628,297.398826,73304,3.706011312,46200.79581,12466473,2.800536481,545.7436162,221703.5,2
C&L03,Stirling,2017-18,3.844739461,292.3639367,76043,3.843006618,45383.45605,11809426,2.94932843,552.1666642,232721.75,2
C&L03,Stirling,2018-19,3.686481612,286.7669692,77789,3.744335746,45194.90558,12070238,2.95305736,535.6666836,219781.25,2
C&L03,Stirling,2019-20,8.659209811,282.5061223,32625,3.447001566,43246.01427,12546007,3.413381045,549.5956325,220093.625,2
C&L03,Stirling,2020-21,57.41292469,271.9663823,4737,10.46146094,41489.75448,3965942,9.804520765,417.9558837,165724.125,2
C&L03,Stirling,2021-22,3.718119191,261.7863043,70408,4.748461232,41590.05012,8758605,3.937464103,452.5056205,136116.75,2
C&L03,West Dunbartonshire,2010-11,0.828939136,60.38606144,72847,5.177841709,47999.52463,9270129,7.56274607,3820.03457,651243,Urban
C&L03,West Dunbartonshire,2011-12,0.501339937,46.13315976,92020,4.215249389,49350.34064,11707609,5.337709067,4035.285695,910248.625,Urban
C&L03,West Dunbartonshire,2012-13,0.353740365,30.94090098,87468,4.264947639,47351.47884,11102498,5.549832252,3887.396948,882804.5,Urban
C&L03,West Dunbartonshire,2013-14,1.228853728,114.0118727,92779,3.889987256,45396.50291,11670085,5.103396437,3685.46287,924603.625,Urban
C&L03,West Dunbartonshire,2014-15,1.405165118,140.3166051,99858,3.830757965,45654.65277,11917948,4.475141569,3730.322697,906797.875,Urban
C&L03,West Dunbartonshire,2015-16,1.182338309,163.4554502,138247,3.480451558,44073.53321,12663109,3.792162919,3615.308791,1011150.75,Urban
C&L03,West Dunbartonshire,2016-17,1.831251592,144.2272502,78759,3.706011312,46200.79581,12466473,4.902038483,3575.354401,981401.5,Urban
