,,Glasgow Kerbside,
Date,Time,Nitrogen dioxide,Status
22/09/2017,01:00:00,47.59763,V ugm-3
22/09/2017,02:00:00,39.33326,V ugm-3
22/09/2017,03:00:00,33.99078,V ugm-3
22/09/2017,04:00:00,26.73342,V ugm-3
22/09/2017,05:00:00,36.72141,V ugm-3
22/09/2017,06:00:00,47.75021,V ugm-3
22/09/2017,07:00:00,59.1705,V ugm-3
22/09/2017,08:00:00,79.79854,V ugm-3
22/09/2017,09:00:00,77.26971,V ugm-3
22/09/2017,10:00:00,77.83548,V ugm-3
22/09/2017,11:00:00,45.59718,V ugm-3
22/09/2017,12:00:00,65.25607,V ugm-3
22/09/2017,13:00:00,52.12861,V ugm-3
22/09/2017,14:00:00,39.21604,V ugm-3
22/09/2017,15:00:00,57.35361,V ugm-3
22/09/2017,16:00:00,44.63291,V ugm-3
22/09/2017,17:00:00,74.32718,V ugm-3
22/09/2017,18:00:00,103.53353,V ugm-3
22/09/2017,19:00:00,41.87702,V ugm-3
22/09/2017,20:00:00,109.89018,V ugm-3
22/09/2017,21:00:00,108.93714,V ugm-3
22/09/2017,22:00:00,81.48592,V ugm-3
22/09/2017,23:00:00,91.8107,V ugm-3
22/09/2017,24:00:00,69.85974,V ugm-3
23/09/2017,01:00:00,54.27423,V ugm-3
23/09/2017,02:00:00,32.55018,V ugm-3
23/09/2017,03:00:00,37.1941,V ugm-3
23/09/2017,04:00:00,31.75265,V ugm-3
23/09/2017,05:00:00,24.12481,V ugm-3
23/09/2017,06:00:00,41.55841,V ugm-3
23/09/2017,07:00:00,38.22551,V ugm-3
23/09/2017,08:00:00,54.46437,V ugm-3
23/09/2017,09:00:00,84.83261,V ugm-3
23/09/2017,10:00:00,75.64411,V ugm-3
23/09/2017,11:00:00,85.41689,V ugm-3
23/09/2017,12:00:00,68.8748,V ugm-3
23/09/2017,13:00:00,81.40618,V ugm-3
23/09/2017,14:00:00,57.22972,V ugm-3
23/09/2017,15:00:00,70.1301,V ugm-3
23/09/2017,16:00:00,62.94043,V ugm-3
23/09/2017,17:00:00,60.89355,V ugm-3
23/09/2017,18:00:00,59.00687,V ugm-3
23/09/2017,19:00:00,70.85972,V ugm-3
23/09/2017,20:00:00,64.61322,V ugm-3
23/09/2017,21:00:00,65.71713,V ugm-3
23/09/2017,22:00:00,63.09388,V ugm-3
23/09/2017,23:00:00,58.21051,V ugm-3
23/09/2017,24:00:00,49.25355,V ugm-3
24/09/2017,01:00:00,42.32264,V ugm-3
24/09/2017,02:00:00,41.14219,V ugm-3
24/09/2017,03:00:00,29.3175,V ugm-3
24/09/2017,04:00:00,29.76646,V ugm-3
24/09/2017,05:00:00,15.51377,V ugm-3
24/09/2017,06:00:00,19.3313,V ugm-3
24/09/2017,07:00:00,20.79113,V ugm-3
24/09/2017,08:00:00,31.29195,V ugm-3
24/09/2017,09:00:00,37.26966,V ugm-3
24/09/2017,10:00:00,68.56712,V ugm-3
24/09/2017,11:00:00,67.17007,V ugm-3
24/09/2017,12:00:00,72.30934,V ugm-3
24/09/2017,13:00:00,61.29907,V ugm-3
24/09/2017,14:00:00,119.33443,V ugm-3
24/09/2017,15:00:00,97.83361,V ugm-3
24/09/2017,16:00:00,91.01454,V ugm-3
24/09/2017,17:00:00,96.11869,V ugm-3
24/09/2017,18:00:00,92.31483,V ugm-3
24/09/2017,19:00:00,98.97124,V ugm-3
24/09/2017,20:00:00,83.30359,V ugm-3
24/09/2017,21:00:00,97.94743,V ugm-3
24/09/2017,22:00:00,74.76402,V ugm-3
24/09/2017,23:00:00,78.07878,V ugm-3
24/09/2017,24:00:00,53.60905,V ugm-3
25/09/2017,01:00:00,47.5828,V ugm-3
25/09/2017,02:00:00,42.29412,V ugm-3
25/09/2017,03:00:00,43.09175,V ugm-3
25/09/2017,04:00:00,44.17419,V ugm-3
25/09/2017,05:00:00,35.10378,V ugm-3
25/09/2017,06:00:00,35.54073,V ugm-3
25/09/2017,07:00:00,39.55224,V ugm-3
25/09/2017,08:00:00,53.38508,V ugm-3
25/09/2017,09:00:00,57.13261,V ugm-3
25/09/2017,10:00:00,55.76977,V ugm-3
25/09/2017,11:00:00,38.99624,V ugm-3
25/09/2017,12:00:00,66.70081,V ugm-3
25/09/2017,13:00:00,83.05567,V ugm-3
25/09/2017,14:00:00,90.23238,V ugm-3
25/09/2017,15:00:00,72.56249,V ugm-3
25/09/2017,16:00:00,91.43355,V ugm-3
25/09/2017,17:00:00,83.23735,V ugm-3
25/09/2017,18:00:00,77.54378,V ugm-3
25/09/2017,19:00:00,68.7307,V ugm-3
25/09/2017,20:00:00,64.72115,V ugm-3
25/09/2017,21:00:00,77.65879,V ugm-3
25/09/2017,22:00:00,74.64592,V ugm-3
25/09/2017,23:00:00,44.20821,V ugm-3
25/09/2017,24:00:00,43.88396,V ugm-3
26/09/2017,01:00:00,41.15667,V ugm-3
26/09/2017,02:00:00,27.90205,V ugm-3
26/09/2017,03:00:00,25.83841,V ugm-3
26/09/2017,04:00:00,23.98573,V ugm-3
26/09/2017,05:00:00,46.26861,V ugm-3
26/09/2017,06:00:00,50.62768,V ugm-3
26/09/2017,07:00:00,60.77896,V ugm-3
26/09/2017,08:00:00,79.72248,V ugm-3
26/09/2017,09:00:00,75.10819,V ugm-3
26/09/2017,10:00:00,48.77666,V ugm-3
26/09/2017,11:00:00,68.32103,V ugm-3
26/09/2017,12:00:00,75.79019,V ugm-3
26/09/2017,13:00:00,63.59253,V ugm-3
26/09/2017,14:00:00,77.63233,V ugm-3
26/09/2017,15:00:00,87.11862,V ugm-3
26/09/2017,16:00:00,98.0906,V ugm-3
26/09/2017,17:00:00,90.2164,V ugm-3
26/09/2017,18:00:00,74.18808,V ugm-3
26/09/2017,19:00:00,90.55941,V ugm-3
26/09/2017,20:00:00,82.47448,V ugm-3
26/09/2017,21:00:00,75.46275,V ugm-3
26/09/2017,22:00:00,52.19953,V ugm-3
26/09/2017,23:00:00,58.47236,V ugm-3
26/09/2017,24:00:00,39.10496,V ugm-3
27/09/2017,01:00:00,25.99708,V ugm-3
27/09/2017,02:00:00,13.80986,V ugm-3
27/09/2017,03:00:00,15.89491,V ugm-3
27/09/2017,04:00:00,20.87622,V ugm-3
27/09/2017,05:00:00,42.59493,V ugm-3
27/09/2017,06:00:00,30.23255,V ugm-3
27/09/2017,07:00:00,63.14899,V ugm-3
27/09/2017,08:00:00,66.13399,V ugm-3
27/09/2017,09:00:00,81.37258,V ugm-3
27/09/2017,10:00:00,72.07358,V ugm-3
27/09/2017,11:00:00,40.83147,V ugm-3
27/09/2017,12:00:00,71.54672,V ugm-3
27/09/2017,13:00:00,75.46973,V ugm-3
27/09/2017,14:00:00,62.59465,V ugm-3
27/09/2017,15:00:00,51.19407,V ugm-3
27/09/2017,16:00:00,62.29979,V ugm-3
27/09/2017,17:00:00,90.95753,V ugm-3
27/09/2017,18:00:00,72.76744,V ugm-3
27/09/2017,19:00:00,64.24068,V ugm-3
27/09/2017,20:00:00,66.83209,V ugm-3
27/09/2017,21:00:00,50.84299,V ugm-3
27/09/2017,22:00:00,51.51693,V ugm-3
27/09/2017,23:00:00,48.79997,V ugm-3
27/09/2017,24:00:00,48.26975,V ugm-3
28/09/2017,01:00:00,21.54634,V ugm-3
28/09/2017,02:00:00,13.8643,V ugm-3
28/09/2017,03:00:00,11.09968,V ugm-3
28/09/2017,04:00:00,10.08086,V ugm-3
28/09/2017,05:00:00,28.01554,V ugm-3
28/09/2017,06:00:00,75.32226,V ugm-3
28/09/2017,07:00:00,112.98915,V ugm-3
28/09/2017,08:00:00,127.99188,V ugm-3
28/09/2017,09:00:00,111.46679,V ugm-3
28/09/2017,10:00:00,51.55435,V ugm-3
28/09/2017,11:00:00,62.67463,V ugm-3
28/09/2017,12:00:00,56.00878,V ugm-3
28/09/2017,13:00:00,79.78139,V ugm-3
28/09/2017,14:00:00,73.85607,V ugm-3
28/09/2017,15:00:00,77.83708,V ugm-3
28/09/2017,16:00:00,118.90053,V ugm-3
28/09/2017,17:00:00,119.67872,V ugm-3
28/09/2017,18:00:00,90.20193,V ugm-3
28/09/2017,19:00:00,77.9252,V ugm-3
28/09/2017,20:00:00,71.23622,V ugm-3
28/09/2017,21:00:00,81.60769,V ugm-3
28/09/2017,22:00:00,60.90964,V ugm-3
28/09/2017,23:00:00,63.22102,V ugm-3
28/09/2017,24:00:00,61.23925,V ugm-3
29/09/2017,01:00:00,24.71092,V ugm-3
29/09/2017,02:00:00,22.63946,V ugm-3
29/09/2017,03:00:00,18.89043,V ugm-3
29/09/2017,04:00:00,20.45744,V ugm-3
29/09/2017,05:00:00,32.55749,V ugm-3
29/09/2017,06:00:00,58.4356,V ugm-3
29/09/2017,07:00:00,98.57973,V ugm-3
29/09/2017,08:00:00,114.55967,V ugm-3
29/09/2017,09:00:00,97.19766,V ugm-3
29/09/2017,10:00:00,51.09986,V ugm-3
29/09/2017,11:00:00,50.10757,V ugm-3
29/09/2017,12:00:00,43.52275,V ugm-3
29/09/2017,13:00:00,35.62586,V ugm-3
29/09/2017,14:00:00,49.54205,V ugm-3
29/09/2017,15:00:00,48.65923,V ugm-3
29/09/2017,16:00:00,83.87329,V ugm-3
29/09/2017,17:00:00,71.49404,V ugm-3
29/09/2017,18:00:00,68.43252,V ugm-3
29/09/2017,19:00:00,72.92055,V ugm-3
29/09/2017,20:00:00,55.31661,V ugm-3
29/09/2017,21:00:00,67.05279,V ugm-3
29/09/2017,22:00:00,51.06648,V ugm-3
29/09/2017,23:00:00,67.30561,V ugm-3
29/09/2017,24:00:00,56.26441,V ugm-3
30/09/2017,01:00:00,36.29677,V ugm-3
30/09/2017,02:00:00,14.77477,V ugm-3
30/09/2017,03:00:00,15.99323,V ugm-3
30/09/2017,04:00:00,22.95213,V ugm-3
30/09/2017,05:00:00,20.49773,V ugm-3
30/09/2017,06:00:00,46.51925,V ugm-3
30/09/2017,07:00:00,69.71913,V ugm-3
30/09/2017,08:00:00,93.30495,V ugm-3
30/09/2017,09:00:00,83.30718,V ugm-3
30/09/2017,10:00:00,69.65306,V ugm-3
30/09/2017,11:00:00,53.77193,V ugm-3
30/09/2017,12:00:00,57.74875,V ugm-3
30/09/2017,13:00:00,42.75194,V ugm-3
30/09/2017,14:00:00,45.49961,V ugm-3
30/09/2017,15:00:00,46.35091,V ugm-3
30/09/2017,16:00:00,51.69741,V ugm-3
30/09/2017,17:00:00,53.41023,V ugm-3
30/09/2017,18:00:00,63.97992,V ugm-3
30/09/2017,19:00:00,77.03783,V ugm-3
30/09/2017,20:00:00,113.27288,V ugm-3
30/09/2017,21:00:00,122.35813,V ugm-3
30/09/2017,22:00:00,80.62064,V ugm-3
30/09/2017,23:00:00,66.74192,V ugm-3
30/09/2017,24:00:00,50.63628,V ugm-3
01/10/2017,01:00:00,39.12516,V ugm-3
01/10/2017,02:00:00,47.95196,V ugm-3
01/10/2017,03:00:00,36.06785,V ugm-3
01/10/2017,04:00:00,40.62048,V ugm-3
01/10/2017,05:00:00,30.44424,V ugm-3
01/10/2017,06:00:00,25.40298,V ugm-3
01/10/2017,07:00:00,34.81299,V ugm-3
01/10/2017,08:00:00,43.98512,V ugm-3
01/10/2017,09:00:00,36.06644,V ugm-3
01/10/2017,10:00:00,41.99428,V ugm-3
01/10/2017,11:00:00,53.69948,V ugm-3
01/10/2017,12:00:00,69.71907,V ugm-3
01/10/2017,13:00:00,33.79756,V ugm-3
01/10/2017,14:00:00,20.54528,V ugm-3
01/10/2017,15:00:00,16.66001,V ugm-3
01/10/2017,16:00:00,19.36184,V ugm-3
01/10/2017,17:00:00,33.31123,V ugm-3
01/10/2017,18:00:00,43.81043,V ugm-3
01/10/2017,19:00:00,20.02356,V ugm-3
01/10/2017,20:00:00,22.22375,V ugm-3
01/10/2017,21:00:00,15.53975,V ugm-3
01/10/2017,22:00:00,30.3768,V ugm-3
01/10/2017,23:00:00,11.04627,V ugm-3
01/10/2017,24:00:00,9.07231,V ugm-3
02/10/2017,01:00:00,6.6154,V ugm-3
02/10/2017,02:00:00,7.72317,V ugm-3
02/10/2017,03:00:00,6.87548,V ugm-3
02/10/2017,04:00:00,6.39115,V ugm-3
02/10/2017,05:00:00,9.98988,V ugm-3
02/10/2017,06:00:00,19.33407,V ugm-3
02/10/2017,07:00:00,32.41848,V ugm-3
02/10/2017,08:00:00,38.78744,V ugm-3
02/10/2017,09:00:00,43.34533,V ugm-3
02/10/2017,10:00:00,36.61962,V ugm-3
02/10/2017,11:00:00,40.47138,V ugm-3
02/10/2017,12:00:00,37.6781,V ugm-3
02/10/2017,13:00:00,28.45541,V ugm-3
02/10/2017,14:00:00,37.2474,V ugm-3
02/10/2017,15:00:00,30.60701,V ugm-3
02/10/2017,16:00:00,48.53924,V ugm-3
02/10/2017,17:00:00,48.34961,V ugm-3
02/10/2017,18:00:00,34.5156,V ugm-3
02/10/2017,19:00:00,37.85753,V ugm-3
02/10/2017,20:00:00,32.37998,V ugm-3
02/10/2017,21:00:00,23.65637,V ugm-3
02/10/2017,22:00:00,20.93389,V ugm-3
02/10/2017,23:00:00,20.5919,V ugm-3
02/10/2017,24:00:00,18.99453,V ugm-3
03/10/2017,01:00:00,9.79148,V ugm-3
03/10/2017,02:00:00,6.86465,V ugm-3
03/10/2017,03:00:00,6.92366,V ugm-3
03/10/2017,04:00:00,6.92476,V ugm-3
03/10/2017,05:00:00,21.17214,V ugm-3
03/10/2017,06:00:00,32.3913,V ugm-3
03/10/2017,07:00:00,62.9086,V ugm-3
03/10/2017,08:00:00,54.49023,V ugm-3
03/10/2017,09:00:00,55.16773,V ugm-3
03/10/2017,10:00:00,41.234,V ugm-3
03/10/2017,11:00:00,35.99455,V ugm-3
03/10/2017,12:00:00,43.52837,V ugm-3
03/10/2017,13:00:00,31.68264,V ugm-3
03/10/2017,14:00:00,38.83321,V ugm-3
03/10/2017,15:00:00,41.78248,V ugm-3
03/10/2017,16:00:00,59.52636,V ugm-3
03/10/2017,17:00:00,47.93215,V ugm-3
03/10/2017,18:00:00,41.87547,V ugm-3
03/10/2017,19:00:00,38.02104,V ugm-3
03/10/2017,20:00:00,21.74435,V ugm-3
03/10/2017,21:00:00,34.02236,V ugm-3
03/10/2017,22:00:00,37.68892,V ugm-3
03/10/2017,23:00:00,15.98396,V ugm-3
03/10/2017,24:00:00,14.97854,V ugm-3
04/10/2017,01:00:00,4.45613,V ugm-3
04/10/2017,02:00:00,3.43012,V ugm-3
04/10/2017,03:00:00,6.67263,V ugm-3
04/10/2017,04:00:00,6.08476,V ugm-3
04/10/2017,05:00:00,11.13885,V ugm-3
04/10/2017,06:00:00,32.67016,V ugm-3
04/10/2017,07:00:00,52.75444,V ugm-3
04/10/2017,08:00:00,54.48318,V ugm-3
04/10/2017,09:00:00,48.11863,V ugm-3
04/10/2017,10:00:00,46.2969,V ugm-3
04/10/2017,11:00:00,49.20585,V ugm-3
04/10/2017,12:00:00,45.73448,V ugm-3
04/10/2017,13:00:00,46.45272,V ugm-3
04/10/2017,14:00:00,48.13229,V ugm-3
04/10/2017,15:00:00,60.82526,V ugm-3
04/10/2017,16:00:00,78.71822,V ugm-3
04/10/2017,17:00:00,100.69959,V ugm-3
04/10/2017,18:00:00,73.44784,V ugm-3
04/10/2017,19:00:00,101.19509,V ugm-3
04/10/2017,20:00:00,81.9825,V ugm-3
04/10/2017,21:00:00,79.42938,V ugm-3
04/10/2017,22:00:00,123.59848,V ugm-3
04/10/2017,23:00:00,93.04507,V ugm-3
04/10/2017,24:00:00,55.33128,V ugm-3
05/10/2017,01:00:00,34.50518,V ugm-3
05/10/2017,02:00:00,20.33705,V ugm-3
05/10/2017,03:00:00,19.49638,V ugm-3
05/10/2017,04:00:00,14.54172,V ugm-3
05/10/2017,05:00:00,49.07831,V ugm-3
05/10/2017,06:00:00,79.62547,V ugm-3
05/10/2017,07:00:00,70.30562,V ugm-3
05/10/2017,08:00:00,79.65988,V ugm-3
05/10/2017,09:00:00,56.54153,V ugm-3
05/10/2017,10:00:00,58.4793,V ugm-3
05/10/2017,11:00:00,52.07107,V ugm-3
05/10/2017,12:00:00,59.75085,V ugm-3
05/10/2017,13:00:00,No data,V ugm-3
05/10/2017,14:00:00,No data,V ugm-3
05/10/2017,15:00:00,50.44356,V ugm-3
05/10/2017,16:00:00,58.12264,V ugm-3
05/10/2017,17:00:00,63.77691,V ugm-3
05/10/2017,18:00:00,55.86067,V ugm-3
05/10/2017,19:00:00,52.36985,V ugm-3
05/10/2017,20:00:00,38.99964,V ugm-3
05/10/2017,21:00:00,53.28172,V ugm-3
05/10/2017,22:00:00,53.37614,V ugm-3
05/10/2017,23:00:00,63.11867,V ugm-3
05/10/2017,24:00:00,39.43124,V ugm-3
06/10/2017,01:00:00,32.99169,V ugm-3
06/10/2017,02:00:00,20.83269,V ugm-3
06/10/2017,03:00:00,25.97037,V ugm-3
06/10/2017,04:00:00,42.02881,V ugm-3
06/10/2017,05:00:00,46.74948,V ugm-3
06/10/2017,06:00:00,108.18737,V ugm-3
06/10/2017,07:00:00,131.35897,V ugm-3
06/10/2017,08:00:00,118.59717,V ugm-3
06/10/2017,09:00:00,165.36188,V ugm-3
06/10/2017,10:00:00,76.79359,V ugm-3
06/10/2017,11:00:00,69.6825,V ugm-3
06/10/2017,12:00:00,57.47137,V ugm-3
06/10/2017,13:00:00,59.97334,V ugm-3
06/10/2017,14:00:00,55.98587,V ugm-3
06/10/2017,15:00:00,55.05216,V ugm-3
06/10/2017,16:00:00,71.64946,V ugm-3
06/10/2017,17:00:00,87.04062,V ugm-3
06/10/2017,18:00:00,67.95798,V ugm-3
06/10/2017,19:00:00,50.48954,V ugm-3
06/10/2017,20:00:00,52.4574,V ugm-3
06/10/2017,21:00:00,69.57467,V ugm-3
06/10/2017,22:00:00,56.57706,V ugm-3
06/10/2017,23:00:00,24.54251,V ugm-3
06/10/2017,24:00:00,14.11637,V ugm-3
07/10/2017,01:00:00,14.74987,V ugm-3
07/10/2017,02:00:00,11.50584,V ugm-3
07/10/2017,03:00:00,24.71237,V ugm-3
07/10/2017,04:00:00,17.09882,V ugm-3
07/10/2017,05:00:00,13.5857,V ugm-3
07/10/2017,06:00:00,16.15779,V ugm-3
07/10/2017,07:00:00,23.14795,V ugm-3
07/10/2017,08:00:00,35.84617,V ugm-3
07/10/2017,09:00:00,42.98421,V ugm-3
07/10/2017,10:00:00,44.96747,V ugm-3
07/10/2017,11:00:00,59.17203,V ugm-3
07/10/2017,12:00:00,38.17586,V ugm-3
07/10/2017,13:00:00,47.31014,V ugm-3
07/10/2017,14:00:00,32.46254,V ugm-3
07/10/2017,15:00:00,55.11027,V ugm-3
07/10/2017,16:00:00,54.66195,V ugm-3
07/10/2017,17:00:00,42.28828,V ugm-3
07/10/2017,18:00:00,44.49561,V ugm-3
07/10/2017,19:00:00,50.96228,V ugm-3
07/10/2017,20:00:00,56.19613,V ugm-3
07/10/2017,21:00:00,53.63942,V ugm-3
07/10/2017,22:00:00,52.73242,V ugm-3
07/10/2017,23:00:00,70.015,V ugm-3
07/10/2017,24:00:00,48.98538,V ugm-3
08/10/2017,01:00:00,54.73592,V ugm-3
08/10/2017,02:00:00,51.67127,V ugm-3
08/10/2017,03:00:00,49.90653,V ugm-3
08/10/2017,04:00:00,47.17576,V ugm-3
08/10/2017,05:00:00,34.9245,V ugm-3
08/10/2017,06:00:00,31.65565,V ugm-3
08/10/2017,07:00:00,38.4563,V ugm-3
08/10/2017,08:00:00,47.18362,V ugm-3
08/10/2017,09:00:00,55.98798,V ugm-3
08/10/2017,10:00:00,51.73559,V ugm-3
08/10/2017,11:00:00,42.91529,V ugm-3
08/10/2017,12:00:00,39.63051,V ugm-3
08/10/2017,13:00:00,42.44718,V ugm-3
08/10/2017,14:00:00,57.89998,V ugm-3
08/10/2017,15:00:00,45.20311,V ugm-3
08/10/2017,16:00:00,50.28747,V ugm-3
08/10/2017,17:00:00,55.06335,V ugm-3
08/10/2017,18:00:00,52.90095,V ugm-3
08/10/2017,19:00:00,53.38463,V ugm-3
08/10/2017,20:00:00,43.89462,V ugm-3
08/10/2017,21:00:00,55.47096,V ugm-3
08/10/2017,22:00:00,48.20888,V ugm-3
08/10/2017,23:00:00,45.76048,V ugm-3
08/10/2017,24:00:00,40.2941,V ugm-3
09/10/2017,01:00:00,33.86097,V ugm-3
09/10/2017,02:00:00,16.36619,V ugm-3
09/10/2017,03:00:00,16.32153,V ugm-3
09/10/2017,04:00:00,18.34111,V ugm-3
09/10/2017,05:00:00,21.99598,V ugm-3
09/10/2017,06:00:00,52.46775,V ugm-3
09/10/2017,07:00:00,74.93773,V ugm-3
09/10/2017,08:00:00,60.06241,V ugm-3
09/10/2017,09:00:00,81.29726,V ugm-3
09/10/2017,10:00:00,49.14102,V ugm-3
09/10/2017,11:00:00,54.78082,V ugm-3
09/10/2017,12:00:00,43.70596,V ugm-3
09/10/2017,13:00:00,38.77487,V ugm-3
09/10/2017,14:00:00,53.31365,V ugm-3
09/10/2017,15:00:00,39.16006,V ugm-3
09/10/2017,16:00:00,51.44191,V ugm-3
09/10/2017,17:00:00,61.95759,V ugm-3
09/10/2017,18:00:00,62.03514,V ugm-3
09/10/2017,19:00:00,51.60726,V ugm-3
09/10/2017,20:00:00,45.31835,V ugm-3
09/10/2017,21:00:00,44.71558,V ugm-3
09/10/2017,22:00:00,34.29391,V ugm-3
09/10/2017,23:00:00,19.62654,V ugm-3
09/10/2017,24:00:00,8.14978,V ugm-3
10/10/2017,01:00:00,10.31134,V ugm-3
10/10/2017,02:00:00,4.92224,V ugm-3
10/10/2017,03:00:00,5.52944,V ugm-3
10/10/2017,04:00:00,7.59961,V ugm-3
10/10/2017,05:00:00,18.72772,V ugm-3
10/10/2017,06:00:00,26.70934,V ugm-3
10/10/2017,07:00:00,42.6817,V ugm-3
10/10/2017,08:00:00,54.67558,V ugm-3
10/10/2017,09:00:00,67.1282,V ugm-3
10/10/2017,10:00:00,53.41986,V ugm-3
10/10/2017,11:00:00,46.05514,V ugm-3
10/10/2017,12:00:00,53.88943,V ugm-3
10/10/2017,13:00:00,45.14056,V ugm-3
10/10/2017,14:00:00,46.23092,V ugm-3
10/10/2017,15:00:00,41.35795,V ugm-3
10/10/2017,16:00:00,48.85577,V ugm-3
10/10/2017,17:00:00,70.78263,V ugm-3
10/10/2017,18:00:00,41.46393,V ugm-3
10/10/2017,19:00:00,49.56224,V ugm-3
10/10/2017,20:00:00,32.79859,V ugm-3
10/10/2017,21:00:00,22.22103,V ugm-3
10/10/2017,22:00:00,25.00489,V ugm-3
10/10/2017,23:00:00,20.19252,V ugm-3
10/10/2017,24:00:00,18.26486,V ugm-3
11/10/2017,01:00:00,7.82854,V ugm-3
11/10/2017,02:00:00,6.71349,V ugm-3
11/10/2017,03:00:00,7.32303,V ugm-3
11/10/2017,04:00:00,8.50907,V ugm-3
11/10/2017,05:00:00,10.51183,V ugm-3
11/10/2017,06:00:00,22.97274,V ugm-3
11/10/2017,07:00:00,39.5041,V ugm-3
11/10/2017,08:00:00,50.95444,V ugm-3
11/10/2017,09:00:00,57.97165,V ugm-3
11/10/2017,10:00:00,52.58681,V ugm-3
11/10/2017,11:00:00,91.84249,V ugm-3
11/10/2017,12:00:00,76.34984,V ugm-3
11/10/2017,13:00:00,64.06288,V ugm-3
11/10/2017,14:00:00,48.03646,V ugm-3
11/10/2017,15:00:00,72.04536,V ugm-3
11/10/2017,16:00:00,56.15473,V ugm-3
11/10/2017,17:00:00,55.19771,V ugm-3
11/10/2017,18:00:00,85.6587,V ugm-3
11/10/2017,19:00:00,63.48113,V ugm-3
11/10/2017,20:00:00,37.07074,V ugm-3
11/10/2017,21:00:00,32.83886,V ugm-3
11/10/2017,22:00:00,44.37428,V ugm-3
11/10/2017,23:00:00,37.07365,V ugm-3
11/10/2017,24:00:00,34.95282,V ugm-3
12/10/2017,01:00:00,7.38659,V ugm-3
12/10/2017,02:00:00,7.1952,V ugm-3
12/10/2017,03:00:00,8.9301,V ugm-3
12/10/2017,04:00:00,8.13843,V ugm-3
12/10/2017,05:00:00,13.68047,V ugm-3
12/10/2017,06:00:00,22.72722,V ugm-3
12/10/2017,07:00:00,60.14423,V ugm-3
12/10/2017,08:00:00,73.17126,V ugm-3
12/10/2017,09:00:00,53.49187,V ugm-3
12/10/2017,10:00:00,50.21514,V ugm-3
12/10/2017,11:00:00,38.14266,V ugm-3
12/10/2017,12:00:00,33.21815,V ugm-3
12/10/2017,13:00:00,34.26457,V ugm-3
12/10/2017,14:00:00,42.28009,V ugm-3
12/10/2017,15:00:00,46.19839,V ugm-3
12/10/2017,16:00:00,58.6528,V ugm-3
12/10/2017,17:00:00,84.19161,V ugm-3
12/10/2017,18:00:00,86.25144,V ugm-3
12/10/2017,19:00:00,97.35527,V ugm-3
12/10/2017,20:00:00,70.21029,V ugm-3
12/10/2017,21:00:00,66.1026,V ugm-3
12/10/2017,22:00:00,50.70749,V ugm-3
12/10/2017,23:00:00,49.68036,V ugm-3
12/10/2017,24:00:00,25.19152,V ugm-3
13/10/2017,01:00:00,9.26039,V ugm-3
13/10/2017,02:00:00,7.93356,V ugm-3
13/10/2017,03:00:00,9.09327,V ugm-3
13/10/2017,04:00:00,8.20662,V ugm-3
13/10/2017,05:00:00,15.29648,V ugm-3
13/10/2017,06:00:00,23.21397,V ugm-3
13/10/2017,07:00:00,34.27397,V ugm-3
13/10/2017,08:00:00,36.01198,V ugm-3
13/10/2017,09:00:00,47.11647,V ugm-3
13/10/2017,10:00:00,40.58489,V ugm-3
13/10/2017,11:00:00,43.34448,V ugm-3
13/10/2017,12:00:00,45.43341,V ugm-3
13/10/2017,13:00:00,69.18803,V ugm-3
13/10/2017,14:00:00,71.16584,V ugm-3
13/10/2017,15:00:00,64.1947,V ugm-3
13/10/2017,16:00:00,61.65575,V ugm-3
13/10/2017,17:00:00,53.72432,V ugm-3
13/10/2017,18:00:00,50.28801,V ugm-3
13/10/2017,19:00:00,58.08952,V ugm-3
13/10/2017,20:00:00,45.18087,V ugm-3
13/10/2017,21:00:00,35.55254,V ugm-3
13/10/2017,22:00:00,56.67331,V ugm-3
13/10/2017,23:00:00,39.18985,V ugm-3
13/10/2017,24:00:00,26.12843,V ugm-3
14/10/2017,01:00:00,11.76115,V ugm-3
14/10/2017,02:00:00,17.89709,V ugm-3
14/10/2017,03:00:00,17.19313,V ugm-3
14/10/2017,04:00:00,16.95054,V ugm-3
14/10/2017,05:00:00,22.77052,V ugm-3
14/10/2017,06:00:00,27.00279,V ugm-3
14/10/2017,07:00:00,27.56242,V ugm-3
14/10/2017,08:00:00,49.81731,V ugm-3
14/10/2017,09:00:00,58.58623,V ugm-3
14/10/2017,10:00:00,51.40679,V ugm-3
14/10/2017,11:00:00,46.12931,V ugm-3
14/10/2017,12:00:00,52.59817,V ugm-3
14/10/2017,13:00:00,44.42826,V ugm-3
14/10/2017,14:00:00,36.77152,V ugm-3
14/10/2017,15:00:00,67.39304,V ugm-3
14/10/2017,16:00:00,63.60077,V ugm-3
14/10/2017,17:00:00,84.60201,V ugm-3
14/10/2017,18:00:00,119.82243,V ugm-3
14/10/2017,19:00:00,103.25192,V ugm-3
14/10/2017,20:00:00,80.23471,V ugm-3
14/10/2017,21:00:00,87.67225,V ugm-3
14/10/2017,22:00:00,74.07005,V ugm-3
14/10/2017,23:00:00,36.03958,V ugm-3
14/10/2017,24:00:00,40.67842,V ugm-3
15/10/2017,01:00:00,34.23851,V ugm-3
15/10/2017,02:00:00,23.48049,V ugm-3
15/10/2017,03:00:00,24.07392,V ugm-3
15/10/2017,04:00:00,15.33714,V ugm-3
15/10/2017,05:00:00,6.74338,V ugm-3
15/10/2017,06:00:00,18.09067,V ugm-3
